,0,1,cancer_type
TCGA-D3-A3C7-06A,14.474223,-42.59764,TCGA-SKCM
TCGA-D3-A3C8-06A,13.315827,-35.5767,TCGA-SKCM
TCGA-D3-A3CB-06A,13.2242,-36.508007,TCGA-SKCM
TCGA-D3-A3CC-06A,19.952337,-41.704525,TCGA-SKCM
TCGA-D3-A3CE-06A,15.339176,-42.49138,TCGA-SKCM
TCGA-D3-A3CF-06A,14.369311,-38.15647,TCGA-SKCM
TCGA-D3-A3ML-06A,25.01556,-41.17504,TCGA-SKCM
TCGA-D3-A3MO-06A,21.720325,-47.819454,TCGA-SKCM
TCGA-D3-A3MR-06A,14.768198,-40.47359,TCGA-SKCM
TCGA-D3-A3MU-06A,23.00683,-43.204437,TCGA-SKCM
TCGA-D3-A3MV-06A,15.450339,-47.945766,TCGA-SKCM
TCGA-D3-A51E-06A,15.486135,-46.025322,TCGA-SKCM
TCGA-D3-A51F-06A,14.158873,-34.3556,TCGA-SKCM
TCGA-D3-A51G-06A,16.806326,-48.398483,TCGA-SKCM
TCGA-D3-A51H-06A,14.248571,-32.589504,TCGA-SKCM
TCGA-D3-A51J-06A,15.606677,-39.939316,TCGA-SKCM
TCGA-D3-A51K-06A,23.270859,-46.359684,TCGA-SKCM
TCGA-D3-A51N-06A,14.686764,-44.696945,TCGA-SKCM
TCGA-D3-A51R-06A,16.024849,-48.44887,TCGA-SKCM
TCGA-D3-A51T-06A,15.631996,-45.593597,TCGA-SKCM
TCGA-D3-A5GL-06A,19.106533,-44.314644,TCGA-SKCM
TCGA-D3-A5GN-06A,15.103717,-44.151703,TCGA-SKCM
TCGA-D3-A5GO-06A,12.441571,-42.291187,TCGA-SKCM
TCGA-D3-A5GR-06A,15.497065,-38.859318,TCGA-SKCM
TCGA-D3-A5GS-06A,16.86267,-43.397,TCGA-SKCM
TCGA-D3-A5GT-01A,24.543592,-40.62871,TCGA-SKCM
TCGA-D3-A5GU-06A,23.163275,-40.08742,TCGA-SKCM
TCGA-D3-A8GB-06A,13.992823,-34.263226,TCGA-SKCM
TCGA-D3-A8GC-06A,25.345203,-42.034595,TCGA-SKCM
TCGA-D3-A8GD-06A,15.574983,-35.54404,TCGA-SKCM
TCGA-D3-A8GE-06A,8.539954,-32.001125,TCGA-SKCM
TCGA-D3-A8GI-06A,20.568453,-43.61493,TCGA-SKCM
TCGA-D3-A8GJ-06A,17.58497,-38.85373,TCGA-SKCM
TCGA-D3-A8GK-06A,22.788864,-44.533817,TCGA-SKCM
TCGA-D3-A8GL-06A,25.34161,-41.999924,TCGA-SKCM
TCGA-D3-A8GM-06A,16.29433,-40.28639,TCGA-SKCM
TCGA-D3-A8GN-06A,14.447363,-40.76767,TCGA-SKCM
TCGA-D3-A8GO-06A,14.86594,-40.92984,TCGA-SKCM
TCGA-D3-A8GP-06A,23.998505,-43.097782,TCGA-SKCM
TCGA-D3-A8GQ-06A,14.465449,-43.78161,TCGA-SKCM
TCGA-D3-A8GR-06A,22.52128,-38.650463,TCGA-SKCM
TCGA-D3-A8GS-06A,15.091211,-40.82015,TCGA-SKCM
TCGA-D3-A8GV-06A,18.480581,-48.077248,TCGA-SKCM
TCGA-D5-5537-01A,-65.07677,27.560781,TCGA-COAD
TCGA-D5-5538-01A,-64.15085,32.45787,TCGA-COAD
TCGA-D5-5539-01A,-63.13183,28.665783,TCGA-COAD
TCGA-D5-5540-01A,-68.86847,24.98629,TCGA-COAD
TCGA-D5-5541-01A,-67.20627,29.892178,TCGA-COAD
TCGA-D5-6529-01A,-60.454475,26.87132,TCGA-COAD
TCGA-D5-6530-01A,-61.746174,28.792503,TCGA-COAD
TCGA-D5-6531-01A,-57.30484,28.705635,TCGA-COAD
TCGA-D5-6532-01A,-67.60644,31.467283,TCGA-COAD
TCGA-D5-6533-01A,-65.70743,27.285152,TCGA-COAD
TCGA-D5-6534-01A,-61.355453,25.431297,TCGA-COAD
TCGA-D5-6535-01A,-63.114857,29.321669,TCGA-COAD
TCGA-D5-6536-01A,-66.716156,26.855585,TCGA-COAD
TCGA-D5-6537-01A,-68.59907,29.688921,TCGA-COAD
TCGA-D5-6538-01A,-70.46713,27.442028,TCGA-COAD
TCGA-D5-6539-01A,-61.85413,21.872766,TCGA-COAD
TCGA-D5-6540-01A,-57.95105,28.596832,TCGA-COAD
TCGA-D5-6541-01A,-64.12907,29.809376,TCGA-COAD
TCGA-D5-6898-01A,-66.07498,31.107632,TCGA-COAD
TCGA-D5-6920-01A,-63.30934,25.334606,TCGA-COAD
TCGA-D5-6922-01A,-66.52274,31.30625,TCGA-COAD
TCGA-D5-6923-01A,-66.87058,30.270535,TCGA-COAD
TCGA-D5-6924-01A,-64.73783,29.350521,TCGA-COAD
TCGA-D5-6926-01A,-65.016655,29.578558,TCGA-COAD
TCGA-D5-6927-01A,-61.370773,27.093887,TCGA-COAD
TCGA-D5-6928-01A,-60.92497,26.73807,TCGA-COAD
TCGA-D5-6929-01A,-64.13795,30.987013,TCGA-COAD
TCGA-D5-6930-01A,-58.71851,27.373783,TCGA-COAD
TCGA-D5-6931-01A,-60.553703,27.827837,TCGA-COAD
TCGA-D5-6932-01A,-67.44209,30.711538,TCGA-COAD
TCGA-D5-7000-01A,-60.318584,28.421696,TCGA-COAD
TCGA-D6-6515-01A,-54.716022,-18.27905,TCGA-HNSC
TCGA-D6-6516-01A,-55.06771,-14.763677,TCGA-HNSC
TCGA-D6-6517-01A,-51.238804,-14.114168,TCGA-HNSC
TCGA-D6-6823-01A,-51.897274,-8.177221,TCGA-HNSC
TCGA-D6-6824-01A,-48.345467,-18.0775,TCGA-HNSC
TCGA-D6-6825-01A,-51.056583,-13.882344,TCGA-HNSC
TCGA-D6-6826-01A,-52.562588,-13.438878,TCGA-HNSC
TCGA-D6-6827-01A,-8.148246,15.281993,TCGA-HNSC
TCGA-D6-8568-01A,-50.274742,-13.765096,TCGA-HNSC
TCGA-D6-8569-01A,-51.435547,-14.094775,TCGA-HNSC
TCGA-D6-A4Z9-01A,-53.546616,-13.979991,TCGA-HNSC
TCGA-D6-A4ZB-01A,-47.441116,-0.22824752,TCGA-HNSC
TCGA-D6-A6EK-01A,-58.50844,-18.039198,TCGA-HNSC
TCGA-D6-A6EM-01A,-59.192,-18.226631,TCGA-HNSC
TCGA-D6-A6EN-01A,-59.000027,-17.86296,TCGA-HNSC
TCGA-D6-A6EO-01A,-51.035553,-6.1471252,TCGA-HNSC
TCGA-D6-A6EP-01A,-9.436837,-23.126657,TCGA-HNSC
TCGA-D6-A6EQ-01A,-58.55416,-17.535097,TCGA-HNSC
TCGA-D6-A6ES-01A,-59.68317,-17.267542,TCGA-HNSC
TCGA-D6-A74Q-01A,-50.550392,-6.768491,TCGA-HNSC
TCGA-D7-5577-01A,-22.121107,43.23306,TCGA-STAD
TCGA-D7-5578-01A,-35.4315,42.84638,TCGA-STAD
TCGA-D7-6519-01A,-30.724934,49.11174,TCGA-STAD
TCGA-D7-6520-01A,-34.99889,45.170258,TCGA-STAD
TCGA-D7-6521-01A,-33.412167,40.236027,TCGA-STAD
TCGA-D7-6522-01A,-33.513252,39.317303,TCGA-STAD
TCGA-D7-6524-01A,-31.774754,39.485756,TCGA-STAD
TCGA-D7-6525-01A,-32.500553,43.46875,TCGA-STAD
TCGA-D7-6526-01A,-34.206654,48.22765,TCGA-STAD
TCGA-D7-6527-01A,-34.329895,45.33175,TCGA-STAD
TCGA-D7-6528-01A,-30.902569,46.099907,TCGA-STAD
TCGA-D7-6815-01A,-30.799156,47.895634,TCGA-STAD
TCGA-D7-6818-01A,-34.98885,43.260193,TCGA-STAD
TCGA-D7-6822-01A,-29.294008,49.67985,TCGA-STAD
TCGA-D7-8570-01A,-23.415916,41.595383,TCGA-STAD
TCGA-D7-8572-01A,-36.499435,46.133854,TCGA-STAD
TCGA-D7-8573-01A,-23.10135,41.399117,TCGA-STAD
TCGA-D7-8574-01A,-29.488575,38.055244,TCGA-STAD
TCGA-D7-8575-01A,-26.16428,41.456554,TCGA-STAD
TCGA-D7-8576-01A,-30.21165,44.34892,TCGA-STAD
TCGA-D7-8578-01A,-28.844997,39.867565,TCGA-STAD
TCGA-D7-8579-01A,-30.768484,39.195175,TCGA-STAD
TCGA-D7-A4YU-01A,-27.845577,42.413086,TCGA-STAD
TCGA-D7-A4YX-01A,-22.311007,42.33823,TCGA-STAD
TCGA-D7-A4Z0-01A,-30.760809,39.5378,TCGA-STAD
TCGA-D7-A6EV-01A,-28.53983,45.461895,TCGA-STAD
TCGA-D7-A6EX-01A,-30.394356,50.228268,TCGA-STAD
TCGA-D7-A6EY-01A,-32.61203,40.967167,TCGA-STAD
TCGA-D7-A6EZ-01A,-22.10569,42.472187,TCGA-STAD
TCGA-D7-A6F0-01A,-36.259613,48.126244,TCGA-STAD
TCGA-D7-A6F2-01A,-32.548218,46.90272,TCGA-STAD
TCGA-D7-A747-01A,-27.624655,37.512894,TCGA-STAD
TCGA-D7-A748-01A,-34.517914,39.207245,TCGA-STAD
TCGA-D7-A74A-01A,-26.66778,48.389584,TCGA-STAD
TCGA-D8-A1J8-01A,7.0789943,13.164216,TCGA-BRCA
TCGA-D8-A1J9-01A,5.626848,12.405601,TCGA-BRCA
TCGA-D8-A1JA-01A,6.5834126,18.109364,TCGA-BRCA
TCGA-D8-A1JB-01A,4.40608,7.2527347,TCGA-BRCA
TCGA-D8-A1JC-01A,6.653426,16.542763,TCGA-BRCA
TCGA-D8-A1JD-01A,10.933422,6.1732125,TCGA-BRCA
TCGA-D8-A1JE-01A,11.221736,5.8585033,TCGA-BRCA
TCGA-D8-A1JF-01A,0.34576952,12.9002,TCGA-BRCA
TCGA-D8-A1JG-01B,1.4726143,11.898293,TCGA-BRCA
TCGA-D8-A1JH-01A,6.256666,7.065849,TCGA-BRCA
TCGA-D8-A1JI-01A,16.54222,11.026489,TCGA-BRCA
TCGA-D8-A1JJ-01A,5.0393276,12.050925,TCGA-BRCA
TCGA-D8-A1JK-01A,-0.119025365,13.054384,TCGA-BRCA
TCGA-D8-A1JL-01A,-4.6597657,9.942869,TCGA-BRCA
TCGA-D8-A1JM-01A,-6.3621507,14.589138,TCGA-BRCA
TCGA-D8-A1JN-01A,13.922774,11.098944,TCGA-BRCA
TCGA-D8-A1JP-01A,4.5515804,10.567525,TCGA-BRCA
TCGA-D8-A1JS-01A,16.129913,5.9187527,TCGA-BRCA
TCGA-D8-A1JT-01A,16.868315,10.753409,TCGA-BRCA
TCGA-D8-A1JU-01A,6.7885084,5.664604,TCGA-BRCA
TCGA-D8-A1X5-01A,7.0309668,15.800594,TCGA-BRCA
TCGA-D8-A1X6-01A,13.753063,6.2911024,TCGA-BRCA
TCGA-D8-A1X7-01A,13.260184,4.872019,TCGA-BRCA
TCGA-D8-A1X8-01A,9.084596,5.9972878,TCGA-BRCA
TCGA-D8-A1X9-01A,13.937681,13.9520235,TCGA-BRCA
TCGA-D8-A1XA-01A,16.43258,12.145785,TCGA-BRCA
TCGA-D8-A1XB-01A,8.448721,9.889228,TCGA-BRCA
TCGA-D8-A1XC-01A,16.597746,4.865451,TCGA-BRCA
TCGA-D8-A1XD-01A,9.027107,11.3178,TCGA-BRCA
TCGA-D8-A1XF-01A,11.0560255,16.844116,TCGA-BRCA
TCGA-D8-A1XG-01A,15.59009,3.689636,TCGA-BRCA
TCGA-D8-A1XJ-01A,9.560601,14.982666,TCGA-BRCA
TCGA-D8-A1XK-01A,-4.587382,11.739111,TCGA-BRCA
TCGA-D8-A1XL-01A,3.6998546,10.368883,TCGA-BRCA
TCGA-D8-A1XM-01A,7.768015,6.8333364,TCGA-BRCA
TCGA-D8-A1XO-01A,9.341289,7.8746204,TCGA-BRCA
TCGA-D8-A1XQ-01A,-7.113815,11.385129,TCGA-BRCA
TCGA-D8-A1XR-01A,13.901901,4.5740423,TCGA-BRCA
TCGA-D8-A1XS-01A,11.313954,6.483704,TCGA-BRCA
TCGA-D8-A1XT-01A,1.9411715,13.317607,TCGA-BRCA
TCGA-D8-A1XU-01A,8.546797,12.844244,TCGA-BRCA
TCGA-D8-A1XV-01A,16.75409,4.9512963,TCGA-BRCA
TCGA-D8-A1XW-01A,-7.200661,10.5586405,TCGA-BRCA
TCGA-D8-A1XY-01A,11.037275,4.071052,TCGA-BRCA
TCGA-D8-A1XZ-01A,13.108834,7.3970346,TCGA-BRCA
TCGA-D8-A1Y0-01A,6.534472,7.7993555,TCGA-BRCA
TCGA-D8-A1Y1-01A,12.372525,6.804919,TCGA-BRCA
TCGA-D8-A1Y2-01A,4.053757,9.075906,TCGA-BRCA
TCGA-D8-A1Y3-01A,9.04467,16.287405,TCGA-BRCA
TCGA-D8-A27E-01A,15.334679,3.7859092,TCGA-BRCA
TCGA-D8-A27F-01A,-7.6990986,11.841094,TCGA-BRCA
TCGA-D8-A27G-01A,6.0492105,11.0512,TCGA-BRCA
TCGA-D8-A27H-01A,-7.637991,12.415133,TCGA-BRCA
TCGA-D8-A27I-01A,5.7024345,6.1501184,TCGA-BRCA
TCGA-D8-A27K-01A,7.943369,8.14829,TCGA-BRCA
TCGA-D8-A27L-01A,7.838864,6.1210423,TCGA-BRCA
TCGA-D8-A27M-01A,-4.1510816,8.727313,TCGA-BRCA
TCGA-D8-A27N-01A,5.6594963,11.700046,TCGA-BRCA
TCGA-D8-A27P-01A,8.374657,4.5809035,TCGA-BRCA
TCGA-D8-A27R-01A,4.662127,15.2992325,TCGA-BRCA
TCGA-D8-A27T-01A,10.844813,6.3720403,TCGA-BRCA
TCGA-D8-A27V-01A,9.910075,4.932447,TCGA-BRCA
TCGA-D8-A27W-01A,6.197858,14.201966,TCGA-BRCA
TCGA-D8-A3Z5-01A,6.063215,3.7871773,TCGA-BRCA
TCGA-D8-A3Z6-01A,9.769961,7.6684923,TCGA-BRCA
TCGA-D8-A4Z1-01A,5.8917103,2.983685,TCGA-BRCA
TCGA-D8-A73U-01A,3.2088733,5.8042593,TCGA-BRCA
TCGA-D8-A73W-01A,13.937293,3.767243,TCGA-BRCA
TCGA-D8-A73X-01A,11.557685,10.790154,TCGA-BRCA
TCGA-D9-A148-06A,10.8633175,-44.388348,TCGA-SKCM
TCGA-D9-A149-06A,19.841087,-38.98651,TCGA-SKCM
TCGA-D9-A1JW-06A,11.832331,-38.390026,TCGA-SKCM
TCGA-D9-A1JX-06A,16.16018,-45.212376,TCGA-SKCM
TCGA-D9-A1X3-06A,25.416477,-43.928623,TCGA-SKCM
TCGA-D9-A3Z1-06A,13.308753,-37.66481,TCGA-SKCM
TCGA-D9-A3Z3-06A,12.307239,-39.597393,TCGA-SKCM
TCGA-D9-A3Z4-01A,22.67591,-40.228645,TCGA-SKCM
TCGA-D9-A4Z2-01A,17.224003,-46.84884,TCGA-SKCM
TCGA-D9-A4Z3-01A,20.893225,-47.463818,TCGA-SKCM
TCGA-D9-A4Z5-01A,22.378084,-44.95666,TCGA-SKCM
TCGA-D9-A4Z6-06A,19.908266,-45.540462,TCGA-SKCM
TCGA-D9-A6E9-06A,11.593142,-39.3861,TCGA-SKCM
TCGA-D9-A6EA-06A,23.01972,-42.098392,TCGA-SKCM
TCGA-D9-A6EC-06A,22.088032,-43.794407,TCGA-SKCM
TCGA-D9-A6EG-06A,22.847567,-42.6139,TCGA-SKCM
TCGA-DA-A1HV-06A,15.661506,-44.303085,TCGA-SKCM
TCGA-DA-A1HW-06A,14.964223,-39.668648,TCGA-SKCM
TCGA-DA-A1HY-06A,14.992785,-46.05918,TCGA-SKCM
TCGA-DA-A1I0-06A,10.243228,-42.377968,TCGA-SKCM
TCGA-DA-A1I1-06A,15.965519,-42.834965,TCGA-SKCM
TCGA-DA-A1I2-06A,19.363213,-43.20429,TCGA-SKCM
TCGA-DA-A1I4-06A,12.290041,-38.828983,TCGA-SKCM
TCGA-DA-A1I5-06A,13.075265,-41.547672,TCGA-SKCM
TCGA-DA-A1I7-06A,12.473334,-43.864723,TCGA-SKCM
TCGA-DA-A1I8-06A,15.951773,-47.13038,TCGA-SKCM
TCGA-DA-A1IA-06A,24.429676,-38.621796,TCGA-SKCM
TCGA-DA-A1IB-06A,15.050145,-34.332928,TCGA-SKCM
TCGA-DA-A1IC-06A,21.294294,-43.14756,TCGA-SKCM
TCGA-DA-A3F2-06A,8.065219,-28.193945,TCGA-SKCM
TCGA-DA-A3F3-06A,25.222815,-45.32754,TCGA-SKCM
TCGA-DA-A3F5-06A,13.048194,-44.592056,TCGA-SKCM
TCGA-DA-A3F8-06A,15.485441,-37.869404,TCGA-SKCM
TCGA-DA-A95V-06A,11.844013,-40.435627,TCGA-SKCM
TCGA-DA-A95W-06A,25.027815,-42.167343,TCGA-SKCM
TCGA-DA-A95X-06A,17.348892,-46.209663,TCGA-SKCM
TCGA-DA-A95Y-06A,20.066597,-44.258118,TCGA-SKCM
TCGA-DA-A95Z-06A,24.81868,-41.97308,TCGA-SKCM
TCGA-DA-A960-01A,20.263918,-43.964558,TCGA-SKCM
TCGA-DB-5270-01A,67.272,7.9810796,TCGA-LGG
TCGA-DB-5273-01A,76.552986,6.168767,TCGA-LGG
TCGA-DB-5274-01A,73.78853,10.80228,TCGA-LGG
TCGA-DB-5275-01A,80.33312,6.451735,TCGA-LGG
TCGA-DB-5277-01A,78.16675,9.753812,TCGA-LGG
TCGA-DB-5278-01A,75.098015,3.0937986,TCGA-LGG
TCGA-DB-5279-01A,74.88562,4.3035097,TCGA-LGG
TCGA-DB-5280-01A,80.37742,5.9323516,TCGA-LGG
TCGA-DB-5281-01A,79.92901,7.101986,TCGA-LGG
TCGA-DB-A4X9-01A,70.898224,7.2549434,TCGA-LGG
TCGA-DB-A4XA-01A,76.51655,2.132384,TCGA-LGG
TCGA-DB-A4XB-01A,77.70773,5.222793,TCGA-LGG
TCGA-DB-A4XC-01A,77.91495,3.6162145,TCGA-LGG
TCGA-DB-A4XD-01A,79.61361,5.740785,TCGA-LGG
TCGA-DB-A4XE-01A,70.46054,6.185,TCGA-LGG
TCGA-DB-A4XF-01A,71.75525,5.8794923,TCGA-LGG
TCGA-DB-A4XG-01A,74.33756,-1.1073548,TCGA-LGG
TCGA-DB-A4XH-01A,70.10632,0.666108,TCGA-LGG
TCGA-DB-A64L-01A,69.96834,4.1385264,TCGA-LGG
TCGA-DB-A64O-01A,65.367546,14.768613,TCGA-LGG
TCGA-DB-A64P-01A,74.70606,-1.8845009,TCGA-LGG
TCGA-DB-A64Q-01A,68.407776,3.570916,TCGA-LGG
TCGA-DB-A64R-01A,69.960014,2.501626,TCGA-LGG
TCGA-DB-A64S-01A,81.42618,5.420703,TCGA-LGG
TCGA-DB-A64U-01A,69.68371,4.28648,TCGA-LGG
TCGA-DB-A64V-01A,78.28109,1.0355239,TCGA-LGG
TCGA-DB-A64W-01A,69.70743,-0.15653245,TCGA-LGG
TCGA-DB-A64X-01A,73.72752,9.075413,TCGA-LGG
TCGA-DB-A75K-01A,70.37093,2.8248124,TCGA-LGG
TCGA-DB-A75L-01A,72.63531,7.237509,TCGA-LGG
TCGA-DB-A75M-01A,80.16686,5.1111465,TCGA-LGG
TCGA-DB-A75O-01A,77.472885,4.676612,TCGA-LGG
TCGA-DB-A75P-01A,65.64733,11.562413,TCGA-LGG
TCGA-DC-4745-01A,-65.71343,24.463497,TCGA-READ
TCGA-DC-4749-01A,-67.82859,29.892422,TCGA-READ
TCGA-DC-5337-01A,-60.985977,32.462708,TCGA-READ
TCGA-DC-5869-01A,-67.917725,31.839783,TCGA-READ
TCGA-DC-6154-01A,-68.587234,32.032894,TCGA-READ
TCGA-DC-6155-01A,-22.80043,-20.379055,TCGA-READ
TCGA-DC-6156-01A,-64.16083,29.896927,TCGA-READ
TCGA-DC-6157-01A,-68.05049,30.240965,TCGA-READ
TCGA-DC-6158-01A,-63.949627,30.79045,TCGA-READ
TCGA-DC-6160-01A,-64.35203,28.365,TCGA-READ
TCGA-DC-6681-01A,-62.72597,27.051348,TCGA-READ
TCGA-DC-6682-01A,-66.322075,25.086977,TCGA-READ
TCGA-DC-6683-01A,-67.44957,31.115065,TCGA-READ
TCGA-DD-A113-01A,-0.87041396,-66.55423,TCGA-LIHC
TCGA-DD-A113-11A,9.499519,-68.951706,TCGA-LIHC
TCGA-DD-A114-01A,4.341223,-69.86472,TCGA-LIHC
TCGA-DD-A114-11A,6.7665777,-69.09125,TCGA-LIHC
TCGA-DD-A115-01A,-0.98630834,-77.29109,TCGA-LIHC
TCGA-DD-A116-01A,3.813293,-65.97054,TCGA-LIHC
TCGA-DD-A116-11A,7.388375,-69.42577,TCGA-LIHC
TCGA-DD-A118-01A,-0.77677166,-66.83073,TCGA-LIHC
TCGA-DD-A118-11A,9.404149,-69.0286,TCGA-LIHC
TCGA-DD-A119-01A,3.6775277,-65.979324,TCGA-LIHC
TCGA-DD-A119-11A,8.416754,-68.33315,TCGA-LIHC
TCGA-DD-A11A-01A,5.103047,-77.59089,TCGA-LIHC
TCGA-DD-A11A-11A,8.010856,-69.013885,TCGA-LIHC
TCGA-DD-A11B-01A,4.918772,-77.20826,TCGA-LIHC
TCGA-DD-A11B-11A,8.489518,-68.23988,TCGA-LIHC
TCGA-DD-A11C-01A,-0.71057904,-79.60401,TCGA-LIHC
TCGA-DD-A11C-11A,8.578885,-68.287254,TCGA-LIHC
TCGA-DD-A11D-01A,-0.29670522,-77.86049,TCGA-LIHC
TCGA-DD-A11D-11A,9.286301,-69.291435,TCGA-LIHC
TCGA-DD-A1EA-01A,1.39303,-78.2805,TCGA-LIHC
TCGA-DD-A1EB-01A,6.313004,-73.00252,TCGA-LIHC
TCGA-DD-A1EB-11A,9.44005,-69.05687,TCGA-LIHC
TCGA-DD-A1EC-01A,4.4397206,-69.50639,TCGA-LIHC
TCGA-DD-A1EC-11A,9.616851,-69.51099,TCGA-LIHC
TCGA-DD-A1ED-01A,7.004688,-69.627335,TCGA-LIHC
TCGA-DD-A1EE-01A,3.5138984,-78.18909,TCGA-LIHC
TCGA-DD-A1EE-11A,8.138386,-68.634415,TCGA-LIHC
TCGA-DD-A1EF-01A,0.8439409,-65.16818,TCGA-LIHC
TCGA-DD-A1EG-01A,-0.988136,-73.73928,TCGA-LIHC
TCGA-DD-A1EG-11A,8.276509,-68.93461,TCGA-LIHC
TCGA-DD-A1EH-01A,-0.62113357,-64.280754,TCGA-LIHC
TCGA-DD-A1EH-11A,8.513132,-68.78693,TCGA-LIHC
TCGA-DD-A1EI-01A,1.744868,-69.061844,TCGA-LIHC
TCGA-DD-A1EI-11A,8.107437,-69.00976,TCGA-LIHC
TCGA-DD-A1EJ-01A,-3.5551445,-76.38251,TCGA-LIHC
TCGA-DD-A1EJ-11A,9.333532,-69.06047,TCGA-LIHC
TCGA-DD-A1EK-01A,-1.1290091,-77.34359,TCGA-LIHC
TCGA-DD-A1EL-01A,-3.2185543,-76.541084,TCGA-LIHC
TCGA-DD-A1EL-11A,7.136161,-69.43122,TCGA-LIHC
TCGA-DD-A39V-01A,0.3297974,-75.019615,TCGA-LIHC
TCGA-DD-A39V-11A,8.465936,-68.519936,TCGA-LIHC
TCGA-DD-A39W-01A,5.2779408,-75.72968,TCGA-LIHC
TCGA-DD-A39W-11A,9.690472,-68.75765,TCGA-LIHC
TCGA-DD-A39X-01A,3.2827523,-66.10935,TCGA-LIHC
TCGA-DD-A39X-11A,9.428883,-69.03512,TCGA-LIHC
TCGA-DD-A39Y-01A,-1.8015312,-75.89227,TCGA-LIHC
TCGA-DD-A39Z-01A,1.4118211,-75.58979,TCGA-LIHC
TCGA-DD-A39Z-11A,9.45369,-69.491,TCGA-LIHC
TCGA-DD-A3A1-01A,-1.1802598,-76.1744,TCGA-LIHC
TCGA-DD-A3A1-11A,7.934074,-67.75133,TCGA-LIHC
TCGA-DD-A3A2-01A,3.314606,-73.75218,TCGA-LIHC
TCGA-DD-A3A2-11A,9.351602,-68.93646,TCGA-LIHC
TCGA-DD-A3A3-01A,3.6928914,-65.780045,TCGA-LIHC
TCGA-DD-A3A3-11A,8.296526,-68.0365,TCGA-LIHC
TCGA-DD-A3A4-01A,5.137624,-74.93863,TCGA-LIHC
TCGA-DD-A3A5-01A,-0.55017376,-77.379,TCGA-LIHC
TCGA-DD-A3A6-01A,8.076306,-26.268444,TCGA-LIHC
TCGA-DD-A3A7-01A,3.8943632,-65.236115,TCGA-LIHC
TCGA-DD-A3A8-01A,4.532791,-75.6527,TCGA-LIHC
TCGA-DD-A3A9-01A,3.101613,-65.30144,TCGA-LIHC
TCGA-DD-A4NA-01A,-1.27035,-59.11215,TCGA-LIHC
TCGA-DD-A4NB-01A,3.3181505,-69.90822,TCGA-LIHC
TCGA-DD-A4ND-01A,-1.8115765,-72.08021,TCGA-LIHC
TCGA-DD-A4NE-01A,-1.1209326,-66.69015,TCGA-LIHC
TCGA-DD-A4NF-01A,4.1561193,-76.56593,TCGA-LIHC
TCGA-DD-A4NG-01A,3.0798364,-74.53981,TCGA-LIHC
TCGA-DD-A4NH-01A,1.0112197,-64.12787,TCGA-LIHC
TCGA-DD-A4NI-01A,2.662137,-72.86136,TCGA-LIHC
TCGA-DD-A4NJ-01A,1.5832613,-72.863785,TCGA-LIHC
TCGA-DD-A4NK-01A,2.9184694,-73.767845,TCGA-LIHC
TCGA-DD-A4NL-01A,7.7265506,-69.961655,TCGA-LIHC
TCGA-DD-A4NN-01A,-0.63660187,-65.26682,TCGA-LIHC
TCGA-DD-A4NO-01A,2.2896087,-72.56211,TCGA-LIHC
TCGA-DD-A4NP-01A,6.0417624,-71.653366,TCGA-LIHC
TCGA-DD-A4NQ-01A,-3.338558,-73.55956,TCGA-LIHC
TCGA-DD-A4NR-01A,-2.1067944,-72.349655,TCGA-LIHC
TCGA-DD-A4NS-01A,5.0103173,-69.65029,TCGA-LIHC
TCGA-DD-A4NV-01A,2.4331036,-73.063,TCGA-LIHC
TCGA-DD-A73A-01A,1.9833735,-74.15704,TCGA-LIHC
TCGA-DD-A73B-01A,-1.2719156,-66.979515,TCGA-LIHC
TCGA-DD-A73C-01A,4.9446263,-72.281166,TCGA-LIHC
TCGA-DD-A73D-01A,2.7825131,-79.24926,TCGA-LIHC
TCGA-DD-A73E-01A,3.0827765,-78.425316,TCGA-LIHC
TCGA-DD-A73F-01A,-1.7873976,-73.951195,TCGA-LIHC
TCGA-DD-A73G-01A,3.277397,-65.26542,TCGA-LIHC
TCGA-DD-AA3A-01A,-1.2603192,-61.406708,TCGA-LIHC
TCGA-DD-AAC8-01A,1.113726,-77.374275,TCGA-LIHC
TCGA-DD-AAC9-01A,3.6880362,-71.46934,TCGA-LIHC
TCGA-DD-AACA-01A,2.2148461,-79.01426,TCGA-LIHC
TCGA-DD-AACA-02A,2.2785335,-79.31941,TCGA-LIHC
TCGA-DD-AACA-02B,3.1585934,-79.224045,TCGA-LIHC
TCGA-DD-AACB-01A,-1.0431378,-75.7315,TCGA-LIHC
TCGA-DD-AACC-01A,4.1417103,-69.91287,TCGA-LIHC
TCGA-DD-AACD-01A,3.8529553,-65.97145,TCGA-LIHC
TCGA-DD-AACE-01A,-0.43149498,-78.30448,TCGA-LIHC
TCGA-DD-AACF-01A,4.392308,-74.14688,TCGA-LIHC
TCGA-DD-AACG-01A,-1.16194,-75.29459,TCGA-LIHC
TCGA-DD-AACH-01A,-4.4469967,-74.2538,TCGA-LIHC
TCGA-DD-AACI-01A,0.8430865,-74.78876,TCGA-LIHC
TCGA-DD-AACJ-01A,1.5036912,-77.147606,TCGA-LIHC
TCGA-DD-AACK-01A,0.07714373,-79.368164,TCGA-LIHC
TCGA-DD-AACL-01A,-1.8016039,-73.40977,TCGA-LIHC
TCGA-DD-AACN-01A,0.5845812,-65.11131,TCGA-LIHC
TCGA-DD-AACO-01A,3.9382348,-65.69426,TCGA-LIHC
