,0,1,cancer_type
TCGA-EA-A50E-01A,7.439787,-14.312238,TCGA-CESC
TCGA-EA-A556-01A,18.847254,-6.5204577,TCGA-CESC
TCGA-EA-A5FO-01A,21.588453,-22.992496,TCGA-CESC
TCGA-EA-A5O9-01A,12.221246,-9.44692,TCGA-CESC
TCGA-EA-A5ZD-01A,5.5358477,-11.449407,TCGA-CESC
TCGA-EA-A5ZE-01A,9.575778,-11.908924,TCGA-CESC
TCGA-EA-A5ZF-01A,15.203698,-12.252917,TCGA-CESC
TCGA-EA-A6QX-01A,9.754594,-11.488144,TCGA-CESC
TCGA-EA-A78R-01A,8.083909,-13.414856,TCGA-CESC
TCGA-EA-A97N-01A,8.399189,-10.694916,TCGA-CESC
TCGA-EB-A1NK-01A,12.450609,6.3256607,TCGA-SKCM
TCGA-EB-A24C-01A,15.511706,7.75484,TCGA-SKCM
TCGA-EB-A24D-01A,16.925169,10.826043,TCGA-SKCM
TCGA-EB-A299-01A,13.199771,7.2401285,TCGA-SKCM
TCGA-EB-A3HV-01A,11.097479,4.5154433,TCGA-SKCM
TCGA-EB-A3XB-01A,11.493358,7.453829,TCGA-SKCM
TCGA-EB-A3XC-01A,13.145376,6.5292997,TCGA-SKCM
TCGA-EB-A3XD-01A,7.0600634,-16.659168,TCGA-SKCM
TCGA-EB-A3XE-01A,13.8061,12.874137,TCGA-SKCM
TCGA-EB-A3XF-01A,13.229189,7.2027917,TCGA-SKCM
TCGA-EB-A3Y6-01A,13.793989,7.930914,TCGA-SKCM
TCGA-EB-A3Y7-01A,25.610132,13.255896,TCGA-SKCM
TCGA-EB-A41A-01A,15.621217,8.897427,TCGA-SKCM
TCGA-EB-A41B-01A,14.488673,6.5426126,TCGA-SKCM
TCGA-EB-A42Y-01A,15.364829,8.054376,TCGA-SKCM
TCGA-EB-A42Z-01A,17.484488,9.788344,TCGA-SKCM
TCGA-EB-A430-01A,14.610755,4.475214,TCGA-SKCM
TCGA-EB-A431-01A,12.938178,6.760679,TCGA-SKCM
TCGA-EB-A44N-01A,9.392504,8.730629,TCGA-SKCM
TCGA-EB-A44O-01A,12.962947,5.5857086,TCGA-SKCM
TCGA-EB-A44P-01A,12.886097,4.1559725,TCGA-SKCM
TCGA-EB-A44Q-06A,12.849185,11.30768,TCGA-SKCM
TCGA-EB-A44R-06A,17.525885,11.0717945,TCGA-SKCM
TCGA-EB-A4IQ-01A,9.071857,-15.446348,TCGA-SKCM
TCGA-EB-A4IS-01A,9.088075,10.557413,TCGA-SKCM
TCGA-EB-A4OY-01A,25.656305,13.28491,TCGA-SKCM
TCGA-EB-A4OZ-01A,11.6839905,12.448247,TCGA-SKCM
TCGA-EB-A4P0-01A,14.938728,5.7851815,TCGA-SKCM
TCGA-EB-A4XL-01A,13.447928,7.506075,TCGA-SKCM
TCGA-EB-A51B-01A,14.0858,7.2819486,TCGA-SKCM
TCGA-EB-A550-01A,8.911911,-15.399341,TCGA-SKCM
TCGA-EB-A551-01A,10.099154,11.290349,TCGA-SKCM
TCGA-EB-A553-01A,18.137028,9.466344,TCGA-SKCM
TCGA-EB-A57M-01A,12.064872,6.915175,TCGA-SKCM
TCGA-EB-A5FP-01A,15.2005205,6.938979,TCGA-SKCM
TCGA-EB-A5KH-06A,25.657541,15.721533,TCGA-SKCM
TCGA-EB-A5SE-01A,15.947777,9.219437,TCGA-SKCM
TCGA-EB-A5SF-01A,23.509518,20.26478,TCGA-SKCM
TCGA-EB-A5SG-06A,11.49895,11.224144,TCGA-SKCM
TCGA-EB-A5SH-06A,14.798969,13.055062,TCGA-SKCM
TCGA-EB-A5UL-06A,11.287468,8.438069,TCGA-SKCM
TCGA-EB-A5UM-01A,11.174355,9.291609,TCGA-SKCM
TCGA-EB-A5UN-06A,11.332761,7.4388714,TCGA-SKCM
TCGA-EB-A5VU-01A,12.913191,5.9342747,TCGA-SKCM
TCGA-EB-A5VV-06A,6.2369237,11.726125,TCGA-SKCM
TCGA-EB-A6L9-06A,7.348641,10.502615,TCGA-SKCM
TCGA-EB-A6QY-01A,10.654804,7.3310223,TCGA-SKCM
TCGA-EB-A6QZ-01A,15.332373,8.781398,TCGA-SKCM
TCGA-EB-A6R0-01A,13.637789,8.1891575,TCGA-SKCM
TCGA-EB-A82B-01A,13.25137,12.75762,TCGA-SKCM
TCGA-EB-A82C-01A,15.953769,4.1741195,TCGA-SKCM
TCGA-EB-A85I-01A,11.152649,7.1016073,TCGA-SKCM
TCGA-EB-A85J-01A,12.742874,12.639272,TCGA-SKCM
TCGA-EB-A97M-01A,17.31896,9.446276,TCGA-SKCM
TCGA-EC-A1NJ-01A,21.973358,-18.899866,TCGA-UCEC
TCGA-EC-A1QX-01A,20.289143,-18.888315,TCGA-UCEC
TCGA-EC-A24G-01A,21.97808,-18.542988,TCGA-UCEC
TCGA-ED-A459-01A,14.240749,19.23053,TCGA-LIHC
TCGA-ED-A4XI-01A,13.623655,18.670967,TCGA-LIHC
TCGA-ED-A5KG-01A,6.0526533,13.048685,TCGA-LIHC
TCGA-ED-A627-01A,11.381722,28.565619,TCGA-LIHC
TCGA-ED-A66X-01A,13.986011,18.383646,TCGA-LIHC
TCGA-ED-A66Y-01A,17.722178,20.64051,TCGA-LIHC
TCGA-ED-A7PX-01A,16.805569,19.264475,TCGA-LIHC
TCGA-ED-A7PY-01A,17.727215,20.63814,TCGA-LIHC
TCGA-ED-A7PZ-01A,8.618721,23.140785,TCGA-LIHC
TCGA-ED-A7XO-01A,10.541647,20.19012,TCGA-LIHC
TCGA-ED-A7XP-01A,15.481461,17.182806,TCGA-LIHC
TCGA-ED-A82E-01A,17.824297,15.241875,TCGA-LIHC
TCGA-ED-A8O5-01A,17.542984,20.658972,TCGA-LIHC
TCGA-ED-A8O6-01A,18.286804,19.371826,TCGA-LIHC
TCGA-ED-A97K-01A,1.272135,5.2516503,TCGA-LIHC
TCGA-EE-A17X-06A,14.966516,6.359756,TCGA-SKCM
TCGA-EE-A17Y-06A,13.176959,6.0294166,TCGA-SKCM
TCGA-EE-A17Z-06A,66.55941,-3.3049338,TCGA-SKCM
TCGA-EE-A180-06A,18.215252,7.7134657,TCGA-SKCM
TCGA-EE-A181-06A,13.554295,9.202674,TCGA-SKCM
TCGA-EE-A182-06A,14.379958,12.953479,TCGA-SKCM
TCGA-EE-A183-06A,9.48796,9.036311,TCGA-SKCM
TCGA-EE-A184-06A,16.989862,8.359345,TCGA-SKCM
TCGA-EE-A185-06A,67.88532,-2.1576543,TCGA-SKCM
TCGA-EE-A20B-06A,12.480329,10.121201,TCGA-SKCM
TCGA-EE-A20C-06A,17.109165,8.979941,TCGA-SKCM
TCGA-EE-A20F-06A,12.110137,7.9095836,TCGA-SKCM
TCGA-EE-A20H-06A,24.242867,-3.631365,TCGA-SKCM
TCGA-EE-A20I-06A,13.825417,5.721814,TCGA-SKCM
TCGA-EE-A29A-06A,17.317608,8.943918,TCGA-SKCM
TCGA-EE-A29B-06A,68.302444,-2.6142807,TCGA-SKCM
TCGA-EE-A29C-06A,12.147505,6.0878267,TCGA-SKCM
TCGA-EE-A29D-06A,17.41936,10.123933,TCGA-SKCM
TCGA-EE-A29E-06A,24.697084,11.990032,TCGA-SKCM
TCGA-EE-A29G-06A,-33.18558,-9.839754,TCGA-SKCM
TCGA-EE-A29H-06A,14.355591,9.344255,TCGA-SKCM
TCGA-EE-A29L-06A,15.962075,9.279101,TCGA-SKCM
TCGA-EE-A29M-06A,9.600855,13.403861,TCGA-SKCM
TCGA-EE-A29N-06A,9.247197,10.519185,TCGA-SKCM
TCGA-EE-A29P-06A,14.157351,10.708304,TCGA-SKCM
TCGA-EE-A29Q-06A,12.889566,4.0447154,TCGA-SKCM
TCGA-EE-A29R-06A,17.499765,5.946227,TCGA-SKCM
TCGA-EE-A29S-06A,14.2958145,10.590683,TCGA-SKCM
TCGA-EE-A29T-06A,8.491951,7.3407884,TCGA-SKCM
TCGA-EE-A29V-06A,12.609346,5.9248934,TCGA-SKCM
TCGA-EE-A29W-06A,11.460721,4.238295,TCGA-SKCM
TCGA-EE-A29X-06A,13.604244,12.52558,TCGA-SKCM
TCGA-EE-A2A0-06A,8.546239,7.1704736,TCGA-SKCM
TCGA-EE-A2A1-06A,7.7460685,12.029388,TCGA-SKCM
TCGA-EE-A2A2-06A,13.956547,9.412302,TCGA-SKCM
TCGA-EE-A2A5-06A,16.650536,7.184666,TCGA-SKCM
TCGA-EE-A2A6-06A,10.713516,9.09809,TCGA-SKCM
TCGA-EE-A2GB-06A,13.039447,7.0476866,TCGA-SKCM
TCGA-EE-A2GC-06A,14.97915,11.358728,TCGA-SKCM
TCGA-EE-A2GD-06A,8.545506,7.1234937,TCGA-SKCM
TCGA-EE-A2GE-06A,9.282609,10.632868,TCGA-SKCM
TCGA-EE-A2GH-06A,7.9168315,9.783377,TCGA-SKCM
TCGA-EE-A2GI-06A,12.178787,8.026869,TCGA-SKCM
TCGA-EE-A2GJ-06A,11.101346,9.4532385,TCGA-SKCM
TCGA-EE-A2GK-06A,6.515488,11.583852,TCGA-SKCM
TCGA-EE-A2GL-06A,8.4634075,11.258029,TCGA-SKCM
TCGA-EE-A2GM-06B,15.231605,9.25625,TCGA-SKCM
TCGA-EE-A2GN-06A,17.552351,5.8620377,TCGA-SKCM
TCGA-EE-A2GO-06A,12.969049,4.0001926,TCGA-SKCM
TCGA-EE-A2GP-06A,12.710762,8.226577,TCGA-SKCM
TCGA-EE-A2GR-06A,15.637895,6.6504145,TCGA-SKCM
TCGA-EE-A2GS-06A,14.483762,4.844321,TCGA-SKCM
TCGA-EE-A2GT-06A,11.175146,10.606107,TCGA-SKCM
TCGA-EE-A2GU-06A,13.948335,10.870122,TCGA-SKCM
TCGA-EE-A2M5-06A,11.312143,5.152197,TCGA-SKCM
TCGA-EE-A2M6-06A,65.770775,-2.842186,TCGA-SKCM
TCGA-EE-A2M7-06A,10.511328,8.262999,TCGA-SKCM
TCGA-EE-A2M8-06A,9.342973,12.105265,TCGA-SKCM
TCGA-EE-A2MC-06A,7.944252,10.248064,TCGA-SKCM
TCGA-EE-A2MD-06A,12.461935,9.215486,TCGA-SKCM
TCGA-EE-A2ME-06A,8.275014,10.696804,TCGA-SKCM
TCGA-EE-A2MF-06A,15.405756,10.196516,TCGA-SKCM
TCGA-EE-A2MG-06A,8.650381,9.86013,TCGA-SKCM
TCGA-EE-A2MH-06A,9.3665695,9.02778,TCGA-SKCM
TCGA-EE-A2MI-06A,12.13916,6.4978213,TCGA-SKCM
TCGA-EE-A2MJ-06A,9.546703,9.902501,TCGA-SKCM
TCGA-EE-A2MK-06A,12.423173,12.97214,TCGA-SKCM
TCGA-EE-A2ML-06A,14.142939,10.518246,TCGA-SKCM
TCGA-EE-A2MM-06A,17.695135,7.8165617,TCGA-SKCM
TCGA-EE-A2MN-06A,15.073875,11.321301,TCGA-SKCM
TCGA-EE-A2MP-06A,12.771914,9.985092,TCGA-SKCM
TCGA-EE-A2MQ-06A,14.4981575,9.90177,TCGA-SKCM
TCGA-EE-A2MR-06A,8.782361,9.749574,TCGA-SKCM
TCGA-EE-A2MS-06A,17.49298,11.074399,TCGA-SKCM
TCGA-EE-A2MT-06A,15.840524,4.829735,TCGA-SKCM
TCGA-EE-A2MU-06A,11.343233,10.66404,TCGA-SKCM
TCGA-EE-A3AA-06A,10.527988,10.4454365,TCGA-SKCM
TCGA-EE-A3AB-06A,13.188255,10.221188,TCGA-SKCM
TCGA-EE-A3AC-06A,17.349602,10.892454,TCGA-SKCM
TCGA-EE-A3AD-06A,15.552889,5.3167152,TCGA-SKCM
TCGA-EE-A3AF-06A,13.838064,11.912369,TCGA-SKCM
TCGA-EE-A3AG-06A,13.235231,6.374257,TCGA-SKCM
TCGA-EE-A3AH-06A,16.652687,6.092207,TCGA-SKCM
TCGA-EE-A3J3-06A,9.617215,8.52266,TCGA-SKCM
TCGA-EE-A3J4-06A,18.510065,7.843376,TCGA-SKCM
TCGA-EE-A3J5-06A,9.652506,8.36285,TCGA-SKCM
TCGA-EE-A3J7-06A,18.120396,6.8826513,TCGA-SKCM
TCGA-EE-A3J8-06A,65.4895,-2.665995,TCGA-SKCM
TCGA-EE-A3JA-06A,25.71566,16.080217,TCGA-SKCM
TCGA-EE-A3JB-06A,12.333263,4.1020184,TCGA-SKCM
TCGA-EE-A3JD-06A,10.702483,10.563945,TCGA-SKCM
TCGA-EE-A3JE-06A,10.892268,10.527021,TCGA-SKCM
TCGA-EE-A3JH-06A,11.324828,10.778737,TCGA-SKCM
TCGA-EE-A3JI-06A,18.493017,7.9326954,TCGA-SKCM
TCGA-EF-5830-01A,-19.877804,-32.194145,TCGA-READ
TCGA-EF-5831-01A,-21.134396,-30.284391,TCGA-READ
TCGA-EI-6506-01A,-23.073532,-25.0376,TCGA-READ
TCGA-EI-6507-01A,-22.230555,-22.433489,TCGA-READ
TCGA-EI-6508-01A,-21.111176,-26.915655,TCGA-READ
TCGA-EI-6509-01A,-23.107544,-32.266453,TCGA-READ
TCGA-EI-6510-01A,-20.352654,-26.88926,TCGA-READ
TCGA-EI-6511-01A,-24.922981,-26.208698,TCGA-READ
TCGA-EI-6512-01A,-19.857546,-25.7493,TCGA-READ
TCGA-EI-6513-01A,-26.430855,-28.220787,TCGA-READ
TCGA-EI-6514-01A,-20.030544,-29.046247,TCGA-READ
TCGA-EI-6881-01A,-22.470516,-29.94317,TCGA-READ
TCGA-EI-6882-01A,-20.314535,-25.40835,TCGA-READ
TCGA-EI-6883-01A,-22.416136,-30.617918,TCGA-READ
TCGA-EI-6884-01A,-24.8864,-25.693342,TCGA-READ
TCGA-EI-6885-01A,-22.65974,-27.42994,TCGA-READ
TCGA-EI-6917-01A,-22.148428,-22.631752,TCGA-READ
TCGA-EI-7002-01A,-22.713055,-30.448727,TCGA-READ
TCGA-EI-7004-01A,-23.562597,-24.146473,TCGA-READ
TCGA-EJ-5494-01A,-32.60291,-6.75021,TCGA-PRAD
TCGA-EJ-5495-01A,-34.3062,-9.413753,TCGA-PRAD
TCGA-EJ-5496-01A,-36.238377,-13.828558,TCGA-PRAD
TCGA-EJ-5497-01A,-36.602993,-12.558115,TCGA-PRAD
TCGA-EJ-5498-01A,-35.56257,-5.301719,TCGA-PRAD
TCGA-EJ-5499-01A,-33.205868,-6.347493,TCGA-PRAD
TCGA-EJ-5501-01A,-35.938778,-9.3404045,TCGA-PRAD
TCGA-EJ-5502-01A,-35.555424,-9.352402,TCGA-PRAD
TCGA-EJ-5503-01A,-37.295746,-5.517034,TCGA-PRAD
TCGA-EJ-5504-01A,-32.678097,-7.354244,TCGA-PRAD
TCGA-EJ-5505-01A,-33.447533,-7.676506,TCGA-PRAD
TCGA-EJ-5506-01A,-36.92011,-5.6496906,TCGA-PRAD
TCGA-EJ-5507-01A,-35.186275,-12.846215,TCGA-PRAD
TCGA-EJ-5508-01A,-33.71647,-8.73964,TCGA-PRAD
TCGA-EJ-5509-01A,-33.16216,-9.863528,TCGA-PRAD
TCGA-EJ-5510-01A,-34.29803,-6.7480946,TCGA-PRAD
TCGA-EJ-5511-01A,-34.035385,-13.459349,TCGA-PRAD
TCGA-EJ-5512-01A,-37.12145,-8.97782,TCGA-PRAD
TCGA-EJ-5514-01A,-33.486504,-11.700076,TCGA-PRAD
TCGA-EJ-5515-01A,-36.546543,-5.3772254,TCGA-PRAD
TCGA-EJ-5516-01A,-35.664593,-5.3480296,TCGA-PRAD
TCGA-EJ-5517-01A,-34.29808,-7.8435225,TCGA-PRAD
TCGA-EJ-5518-01A,-33.413685,-11.533817,TCGA-PRAD
TCGA-EJ-5519-01A,-33.982094,-13.246933,TCGA-PRAD
TCGA-EJ-5521-01A,-33.511024,-6.4292274,TCGA-PRAD
TCGA-EJ-5522-01A,-35.19101,-9.407136,TCGA-PRAD
TCGA-EJ-5524-01A,-33.581192,-8.571799,TCGA-PRAD
TCGA-EJ-5525-01A,-28.47599,-7.0919785,TCGA-PRAD
TCGA-EJ-5526-01A,-34.23758,-10.7037115,TCGA-PRAD
TCGA-EJ-5527-01A,-34.23803,-9.42256,TCGA-PRAD
TCGA-EJ-5530-01A,-34.03357,-15.002109,TCGA-PRAD
TCGA-EJ-5531-01A,-34.4818,-4.3737497,TCGA-PRAD
TCGA-EJ-5532-01A,-34.12727,-7.884647,TCGA-PRAD
TCGA-EJ-5542-01A,-36.492046,-12.872484,TCGA-PRAD
TCGA-EJ-7115-01A,-32.442535,-7.3557043,TCGA-PRAD
TCGA-EJ-7123-01A,-30.410587,-9.348205,TCGA-PRAD
TCGA-EJ-7123-11A,-35.87846,-4.414101,TCGA-PRAD
TCGA-EJ-7125-01A,-30.392189,-9.191057,TCGA-PRAD
TCGA-EJ-7125-11A,-34.049088,-3.7386608,TCGA-PRAD
TCGA-EJ-7218-01B,-30.190462,-10.182071,TCGA-PRAD
TCGA-EJ-7312-01B,-27.793756,-9.57728,TCGA-PRAD
TCGA-EJ-7314-01A,-36.42114,-13.855581,TCGA-PRAD
TCGA-EJ-7315-01A,-32.22055,-7.1354547,TCGA-PRAD
TCGA-EJ-7317-01A,-33.203346,-5.1457877,TCGA-PRAD
TCGA-EJ-7317-11A,-34.300003,-3.882498,TCGA-PRAD
TCGA-EJ-7318-01B,-30.43674,-5.873681,TCGA-PRAD
TCGA-EJ-7321-01A,-30.996855,-7.1342325,TCGA-PRAD
TCGA-EJ-7325-01B,-27.491484,-4.7394614,TCGA-PRAD
TCGA-EJ-7327-01A,-34.98809,-14.120133,TCGA-PRAD
TCGA-EJ-7327-11A,-33.71358,-3.5630035,TCGA-PRAD
TCGA-EJ-7328-01A,-36.54756,-10.951359,TCGA-PRAD
TCGA-EJ-7328-11A,-35.73346,-4.460445,TCGA-PRAD
TCGA-EJ-7330-01A,-34.195396,-9.62336,TCGA-PRAD
TCGA-EJ-7331-01A,-34.184254,-8.332747,TCGA-PRAD
TCGA-EJ-7331-11A,-35.44509,-4.360158,TCGA-PRAD
TCGA-EJ-7781-01A,-34.679653,-8.128484,TCGA-PRAD
TCGA-EJ-7781-11A,-36.350246,-4.5629997,TCGA-PRAD
TCGA-EJ-7782-01A,-31.104204,-9.814885,TCGA-PRAD
TCGA-EJ-7782-11A,-36.859863,-4.92013,TCGA-PRAD
TCGA-EJ-7783-01A,-36.289097,-11.424986,TCGA-PRAD
TCGA-EJ-7784-01A,-31.889042,-15.332708,TCGA-PRAD
TCGA-EJ-7784-11A,-36.94944,-4.8249326,TCGA-PRAD
TCGA-EJ-7785-01A,-34.6908,-9.297872,TCGA-PRAD
TCGA-EJ-7785-11A,-35.97292,-4.7143764,TCGA-PRAD
TCGA-EJ-7786-01A,-34.481804,-8.020798,TCGA-PRAD
TCGA-EJ-7786-11A,-35.86907,-4.687669,TCGA-PRAD
TCGA-EJ-7788-01A,-35.044773,-14.076445,TCGA-PRAD
TCGA-EJ-7789-01A,-27.073015,-11.947489,TCGA-PRAD
TCGA-EJ-7789-11A,-37.01198,-4.96087,TCGA-PRAD
TCGA-EJ-7791-01A,-35.840824,-4.8862925,TCGA-PRAD
TCGA-EJ-7792-01A,-35.18278,-8.943935,TCGA-PRAD
TCGA-EJ-7792-11A,-36.16978,-4.7431016,TCGA-PRAD
TCGA-EJ-7793-01A,-33.08438,-5.063451,TCGA-PRAD
TCGA-EJ-7794-01A,-32.489677,-9.145305,TCGA-PRAD
TCGA-EJ-7794-11A,-36.834183,-4.8310432,TCGA-PRAD
TCGA-EJ-7797-01A,-36.549313,-9.145622,TCGA-PRAD
TCGA-EJ-8468-01A,-32.486168,-7.992862,TCGA-PRAD
TCGA-EJ-8469-01A,-28.431276,-7.235568,TCGA-PRAD
TCGA-EJ-8470-01A,-35.38817,-10.800134,TCGA-PRAD
TCGA-EJ-8472-01A,-30.681068,-15.187986,TCGA-PRAD
TCGA-EJ-8474-01A,-30.763662,-13.232343,TCGA-PRAD
TCGA-EJ-A46B-01A,-33.483086,-4.402718,TCGA-PRAD
TCGA-EJ-A46D-01A,-37.93321,-9.229526,TCGA-PRAD
TCGA-EJ-A46E-01A,-37.8168,-6.292568,TCGA-PRAD
TCGA-EJ-A46F-01A,-27.11258,-4.6846023,TCGA-PRAD
TCGA-EJ-A46G-01A,-30.311182,-13.750852,TCGA-PRAD
TCGA-EJ-A46H-01A,-37.23142,-4.8817306,TCGA-PRAD
TCGA-EJ-A46I-01A,-37.148052,-7.5731945,TCGA-PRAD
TCGA-EJ-A65B-01A,-30.98721,-3.4720662,TCGA-PRAD
TCGA-EJ-A65D-01A,-27.113098,-4.7014136,TCGA-PRAD
TCGA-EJ-A65E-01A,-32.59062,-11.695782,TCGA-PRAD
TCGA-EJ-A65F-01A,-31.144287,-13.473374,TCGA-PRAD
TCGA-EJ-A65G-01A,-33.628857,-5.0800934,TCGA-PRAD
TCGA-EJ-A65J-01A,-29.642965,-9.63645,TCGA-PRAD
TCGA-EJ-A65M-01A,-30.108864,-4.8142056,TCGA-PRAD
TCGA-EJ-A6RA-01A,-31.900547,-3.6997118,TCGA-PRAD
TCGA-EJ-A6RC-01A,-35.340115,-8.905572,TCGA-PRAD
TCGA-EJ-A7NF-01A,-31.221443,-15.757684,TCGA-PRAD
TCGA-EJ-A7NG-01A,-37.529266,-6.388061,TCGA-PRAD
TCGA-EJ-A7NH-01A,-38.264366,-7.5884695,TCGA-PRAD
TCGA-EJ-A7NJ-01A,-37.53366,-6.448991,TCGA-PRAD
TCGA-EJ-A7NK-01A,-37.76874,-6.50301,TCGA-PRAD
TCGA-EJ-A7NM-01A,-31.17737,-12.638268,TCGA-PRAD
TCGA-EJ-A7NN-01A,-35.731144,-11.517763,TCGA-PRAD
TCGA-EJ-A8FN-01A,-31.3689,-9.451991,TCGA-PRAD
TCGA-EJ-A8FO-01A,-36.715214,-8.848755,TCGA-PRAD
TCGA-EJ-A8FP-01A,-37.54473,-6.360611,TCGA-PRAD
TCGA-EJ-A8FS-01A,-28.986366,-11.7871685,TCGA-PRAD
TCGA-EJ-A8FU-01A,-37.192303,-7.3264055,TCGA-PRAD
TCGA-EJ-AB20-01A,-30.95521,-3.3043058,TCGA-PRAD
TCGA-EJ-AB27-01A,-36.4009,-8.496566,TCGA-PRAD
TCGA-EK-A2GZ-01A,7.0855455,-12.9443865,TCGA-CESC
TCGA-EK-A2H0-01A,11.51983,-9.171458,TCGA-CESC
TCGA-EK-A2H1-01A,6.23684,-8.738091,TCGA-CESC
TCGA-EK-A2IP-01A,10.344698,-10.136801,TCGA-CESC
TCGA-EK-A2IR-01A,3.5258465,-28.397568,TCGA-CESC
TCGA-EK-A2PG-01A,12.610081,-7.1364527,TCGA-CESC
TCGA-EK-A2PI-01A,11.587203,-13.736119,TCGA-CESC
TCGA-EK-A2PK-01A,9.608502,-7.9311466,TCGA-CESC
TCGA-EK-A2PL-01A,10.92521,-9.518557,TCGA-CESC
TCGA-EK-A2PM-01A,3.058943,-28.068914,TCGA-CESC
TCGA-EK-A2R7-01A,9.224614,-11.994642,TCGA-CESC
TCGA-EK-A2R8-01A,7.589247,-8.1047735,TCGA-CESC
TCGA-EK-A2R9-01A,9.43176,-10.610018,TCGA-CESC
TCGA-EK-A2RA-01A,11.9329195,-6.471069,TCGA-CESC
TCGA-EK-A2RB-01A,12.643703,-7.139871,TCGA-CESC
TCGA-EK-A2RC-01A,6.902614,-11.679346,TCGA-CESC
TCGA-EK-A2RE-01A,10.761119,-8.889112,TCGA-CESC
TCGA-EK-A2RJ-01A,7.4445415,-5.112703,TCGA-CESC
TCGA-EK-A2RK-01A,9.356769,-13.513477,TCGA-CESC
TCGA-EK-A2RL-01A,15.63888,-9.282012,TCGA-CESC
TCGA-EK-A2RM-01A,15.219244,-12.079023,TCGA-CESC
TCGA-EK-A2RN-01A,12.460254,-11.149687,TCGA-CESC
TCGA-EK-A2RO-01A,10.255303,-12.946741,TCGA-CESC
TCGA-EK-A3GJ-01A,11.751907,-9.427065,TCGA-CESC
TCGA-EK-A3GK-01A,10.83696,-9.630828,TCGA-CESC
TCGA-EK-A3GM-01A,14.83068,-8.876678,TCGA-CESC
TCGA-EK-A3GN-01A,10.315514,-9.749146,TCGA-CESC
TCGA-EL-A3CL-01A,-29.424807,23.8,TCGA-THCA
TCGA-EL-A3CM-01A,-25.91965,21.179205,TCGA-THCA
TCGA-EL-A3CN-01A,-23.384123,19.06323,TCGA-THCA
TCGA-EL-A3CO-01A,-25.627224,14.838623,TCGA-THCA
TCGA-EL-A3CP-01A,-30.076248,23.365543,TCGA-THCA
TCGA-EL-A3CR-01A,-25.775208,20.148119,TCGA-THCA
TCGA-EL-A3CS-01A,-37.595665,17.05791,TCGA-THCA
TCGA-EL-A3CT-01A,-25.807795,21.32871,TCGA-THCA
TCGA-EL-A3CU-01A,-23.260937,19.068922,TCGA-THCA
TCGA-EL-A3CV-01A,-22.153362,18.62026,TCGA-THCA
TCGA-EL-A3CW-01A,-24.256104,15.064249,TCGA-THCA
TCGA-EL-A3CX-01A,-26.20923,25.263933,TCGA-THCA
TCGA-EL-A3CY-01A,-4.0193176,5.8912206,TCGA-THCA
TCGA-EL-A3CZ-01A,-34.766674,16.5668,TCGA-THCA
TCGA-EL-A3D0-01A,-23.599888,24.121275,TCGA-THCA
TCGA-EL-A3D1-01A,-23.582674,23.748108,TCGA-THCA
TCGA-EL-A3D4-01A,-22.564941,22.402742,TCGA-THCA
TCGA-EL-A3D5-01A,-36.699978,18.170536,TCGA-THCA
TCGA-EL-A3D6-01A,-23.757402,18.295853,TCGA-THCA
TCGA-EL-A3GO-01A,-37.235607,16.077091,TCGA-THCA
TCGA-EL-A3GP-01A,-22.95043,21.057161,TCGA-THCA
TCGA-EL-A3GQ-01A,-30.434608,22.638308,TCGA-THCA
TCGA-EL-A3GR-01A,-26.983023,19.33657,TCGA-THCA
TCGA-EL-A3GS-01A,-28.780313,21.23717,TCGA-THCA
TCGA-EL-A3GU-01A,-25.85601,20.99874,TCGA-THCA
TCGA-EL-A3GV-01A,-28.387499,21.811298,TCGA-THCA
TCGA-EL-A3GW-01A,-34.84602,17.129194,TCGA-THCA
TCGA-EL-A3GX-01A,-27.852884,21.208323,TCGA-THCA
TCGA-EL-A3GY-01A,-28.282227,21.69912,TCGA-THCA
TCGA-EL-A3GZ-01A,-29.454208,23.309052,TCGA-THCA
TCGA-EL-A3GZ-11A,-35.521156,13.389841,TCGA-THCA
TCGA-EL-A3H1-01A,-37.440113,16.216572,TCGA-THCA
TCGA-EL-A3H1-11A,-25.02606,14.910594,TCGA-THCA
TCGA-EL-A3H2-01A,-33.28666,13.531561,TCGA-THCA
TCGA-EL-A3H2-11A,-33.673454,13.18569,TCGA-THCA
TCGA-EL-A3H3-01A,-26.15254,21.425615,TCGA-THCA
TCGA-EL-A3H4-01A,-28.692812,21.534004,TCGA-THCA
TCGA-EL-A3H5-01A,-25.452597,22.122631,TCGA-THCA
TCGA-EL-A3H7-01A,-23.979414,18.034073,TCGA-THCA
TCGA-EL-A3H7-11A,-25.23267,14.825662,TCGA-THCA
TCGA-EL-A3H8-01A,-30.629074,20.632809,TCGA-THCA
TCGA-EL-A3MW-01A,-30.74902,20.443201,TCGA-THCA
TCGA-EL-A3MW-11A,-35.26543,12.911918,TCGA-THCA
TCGA-EL-A3MX-01A,-24.487194,25.24374,TCGA-THCA
TCGA-EL-A3MX-11A,-35.32368,13.038522,TCGA-THCA
TCGA-EL-A3MY-01A,-22.818903,17.235638,TCGA-THCA
TCGA-EL-A3MY-11A,-33.855564,12.980519,TCGA-THCA
TCGA-EL-A3MZ-01A,-29.43567,18.135847,TCGA-THCA
TCGA-EL-A3N2-01A,-28.50489,20.582762,TCGA-THCA
TCGA-EL-A3N2-11A,-35.25233,12.930293,TCGA-THCA
