,feature_2,feature_14,feature_15,feature_17,feature_18,feature_19,feature_21,feature_23,feature_24,feature_26,feature_29,feature_31,feature_33,feature_35,feature_38,feature_45,feature_47,feature_51,feature_64,feature_65,feature_66,feature_67,feature_74,feature_79,feature_80,feature_81,feature_85,feature_86,feature_87,feature_89,feature_96
TCGA-55-7727-01A,3.9942896,2.1973176,2.816408,5.0281034,8.566559,5.9283943,10.624729,0.35104454,0.0,0.0,0.0,0.0,10.732209,9.600441,3.4495068,8.426712,2.809989,0.0,2.4666648,0.0,4.8767753,6.1529365,0.58015084,2.3152823,3.3363953,6.3801665,0.4351475,4.486454,0.5104071,3.7873163,1.1733477
TCGA-55-7728-01A,5.861063,0.0,3.998218,4.964885,4.814267,1.8385372,7.9773173,5.715745,2.1191587,0.0,0.0,1.8949007,10.6132555,4.0063014,6.1155057,13.135996,4.4549365,1.5991337,3.3535242,0.0,10.394844,1.5832715,0.0,0.13754779,3.5577888,4.905434,4.67314,0.4395821,6.9525547,6.6969614,0.0
TCGA-55-7815-01A,2.5410335,3.954392,2.7786584,4.6027,7.483698,8.529773,6.8642006,0.0,0.0,0.0,0.0,2.2278514,6.7856994,6.8941984,2.7379475,7.6834326,1.5583307,0.69392467,1.0288007,0.0,4.5830946,6.191632,2.3329256,2.2942364,0.63200146,4.185736,1.7692698,3.1180947,0.9383323,1.9556888,2.9423792
TCGA-55-7816-01A,6.7324877,0.5891001,5.3745213,5.21371,4.26042,6.9628644,2.1190214,6.384344,0.0,0.0,0.0,0.0,1.3649368,0.54224896,0.0,14.127632,6.1698337,2.0027287,3.343976,0.0,4.4068336,0.0,0.0,3.3636487,5.46647,3.379198,1.7788434,3.462184,0.0,5.8515,2.7602832
TCGA-55-7903-01A,4.3536515,8.067729,2.269955,7.0340285,11.950268,3.6630635,10.831867,2.095056,1.6418843,0.0,0.0,0.0,11.270866,12.603633,2.510963,12.820923,4.327989,0.0,8.958824,0.0,0.34355927,8.303211,0.0,2.9448633,6.8554516,3.6936433,4.3993483,8.604546,0.0,7.350587,0.44462383
TCGA-55-7907-01A,1.5632963,3.5473313,2.8736982,8.282249,11.107655,4.769395,11.149212,1.4986659,1.7205024,0.0,0.0,2.9354773,10.466351,6.596282,6.090232,6.9097414,5.262518,1.0464814,3.8191972,0.0,4.116297,4.3866057,0.0,1.9923009,4.3779287,1.2459414,3.8950891,5.0020323,2.0044954,5.3770466,1.4866309
TCGA-55-7910-01A,4.68423,3.2384686,1.16405,14.989402,9.245859,1.562665,11.885939,8.144238,0.0,0.034787655,0.0,4.491089,7.9776416,8.619193,14.242318,13.103175,6.9476976,7.3766418,0.0,0.0,4.460597,7.7695494,0.0,3.3624449,4.4464984,4.794171,7.273981,5.841462,2.4365733,1.8987006,2.0410733
TCGA-55-7911-01A,2.467881,3.3495672,2.8284369,4.5321703,6.1266136,4.986353,8.350926,5.254713,0.0,0.0,0.0,1.308238,6.37579,8.059594,0.9068505,11.502049,0.0,0.0,6.632042,0.0,1.1676081,6.438773,1.3825003,0.0,3.0837371,5.6665688,2.4050915,3.290028,0.0,3.71659,2.366378
TCGA-55-7913-01B,2.2221706,5.587355,7.736737,8.5606785,12.778972,3.9824417,7.6731663,5.450101,0.0,0.0,0.0,4.8388286,7.2337904,9.475686,11.573373,14.771567,8.550176,8.014825,2.0696158,0.0,5.959874,4.4738407,2.1100833,0.0,1.2303073,5.8347287,2.5165405,1.4224339,6.5422716,6.0686116,0.0
TCGA-55-7914-01A,3.6707845,4.2401567,0.0,3.6791866,9.891955,5.4696245,6.5971284,5.438314,2.6277528,0.0,0.0,0.0,11.0553,9.262307,3.1628895,6.9758844,4.7720537,0.0,2.9926014,0.0,4.829818,4.519896,0.0723518,2.7511947,2.897897,4.1813455,5.6001205,2.788153,0.0,7.392723,0.0
TCGA-55-7994-01A,2.2837799,3.2456362,1.6275309,6.5035996,9.372152,7.5813384,12.448738,2.831805,2.4649258,0.0,0.0,2.869374,8.8094015,8.463311,3.678623,5.684149,0.0,0.023606569,10.377573,0.0,0.0,10.7029085,7.2645082,0.0,2.0571363,4.994591,1.7047048,1.2844632,0.0,6.5299635,5.9141483
TCGA-55-7995-01A,4.58365,1.0231054,2.647217,10.901495,7.6728106,4.086633,8.849063,6.3276963,0.0,1.5570941,0.0,4.150173,3.61168,7.9842334,15.386916,10.419479,1.6813256,2.8201363,4.1507874,0.0,5.9435873,1.6444767,0.0,1.8318175,5.028601,6.1053085,4.4407763,3.8228214,2.2065136,5.219315,0.38821417
TCGA-55-8085-01A,4.150749,1.6386491,0.24716157,12.173881,13.431729,6.5180864,10.58425,0.90561086,0.0,0.0,0.0,4.2038374,9.348135,7.23439,10.780432,9.570114,4.0583653,4.6302657,0.77549756,0.0,2.8257267,7.985835,1.5676886,5.0188923,4.7332425,7.635329,1.9784431,0.98140657,1.3684677,5.1612396,3.7865336
TCGA-55-8087-01A,9.37167,0.6798303,3.0600533,12.692424,7.128148,0.0,8.538902,10.627354,0.9276611,0.0,0.0,0.693429,12.240728,10.284233,8.867227,14.673368,11.721015,5.248658,1.1463838,0.0,6.6323576,4.588505,0.0,5.5131626,5.333571,7.282122,5.853167,10.003665,0.0,10.551036,0.0
TCGA-55-8089-01A,4.7821174,1.4978518,7.100016,4.742774,10.203009,7.550379,7.479797,0.98601156,0.8969139,0.0,0.0,1.9160185,5.7061524,2.5779204,3.4260314,9.793322,2.2637208,2.338546,4.3141584,0.0,1.6965574,2.8368855,1.5259598,0.0,1.1868229,4.3856115,3.9234748,1.873554,0.0,3.5897756,2.654898
TCGA-55-8090-01A,7.0770936,6.004093,2.6495223,7.6360426,8.284595,3.369268,11.44923,0.76915336,0.67951006,0.0,0.0,0.0,9.180234,8.959255,0.0,11.5043125,3.6968873,0.0,6.4178457,0.0,6.451795,6.644284,0.38395512,4.723746,5.0829926,6.127163,2.1793652,6.782063,0.0,8.407905,0.4312651
TCGA-55-8091-01A,9.4127,1.7716739,1.5854138,8.682627,7.901512,7.057447,12.060962,1.3874493,0.0,0.0,0.0,0.0,4.6875625,6.4568315,2.7670903,12.960445,5.13723,1.1555313,3.5958786,0.0,8.29168,3.82754,0.0,6.055439,6.736727,6.5470977,1.2561324,6.973611,0.0,6.0501156,0.0
TCGA-55-8092-01A,4.6789412,0.0,6.0207596,6.3449416,12.181627,5.1972322,11.669403,1.7737461,1.2698979,0.0,0.0,2.1158864,6.1151857,5.3222523,5.4245505,6.2497673,0.14181948,6.0600567,4.485783,0.0,1.0286936,3.8254378,8.27216,0.0,0.8253955,4.9780965,2.7511861,0.0,5.5982637,7.8688293,3.655193
TCGA-55-8094-01A,0.98545295,2.8857064,8.162095,14.226596,9.906241,0.32707176,12.706003,0.39170277,1.6076363,0.0,0.0,6.1388855,7.758467,9.957166,12.962348,3.4302516,1.866455,12.478584,0.0,0.0,5.3826504,12.617217,9.583984,3.0216088,4.0231676,5.867648,1.6416359,1.5787036,8.1909895,4.4056416,6.0820646
TCGA-55-8096-01A,3.5455487,1.469255,0.0,9.805557,6.8187523,5.48631,8.512646,5.0290985,0.0,1.1727138,0.0,5.4809556,2.4990456,4.2364974,4.182379,11.716185,1.576774,5.3561172,2.70744,0.0,5.4074006,2.531131,0.0,2.9849482,5.0056043,5.2399373,2.3495185,0.7157507,2.2292306,10.320422,0.0
TCGA-55-8097-01A,7.9201527,1.4538157,0.11000067,12.42482,8.24943,0.75982034,11.161608,9.803518,0.0,0.0,0.0,1.9591253,11.523169,8.866834,7.107225,14.595535,10.705677,3.762498,0.5687216,0.0,5.89328,5.728217,0.0,2.652265,6.2227654,6.0082808,6.030073,7.2943163,0.0,10.39269,0.0
TCGA-55-8203-01A,2.4088461,4.4717765,2.2899477,9.549206,10.094103,4.338754,11.668097,4.6997957,1.6390797,0.0,0.0,0.043061495,4.539728,8.350909,3.7021506,7.030218,3.157657,3.8340433,0.17789997,0.0,4.383874,5.838445,4.000219,3.4167788,2.6349595,6.40747,7.73621,1.3141778,0.0,6.412149,0.0
TCGA-55-8204-01A,2.9887211,2.9668305,6.9970565,7.0585465,5.3313437,5.9689813,8.863085,3.6614769,2.5492754,0.0,0.0,0.0,4.794404,5.4199495,3.675445,8.522367,9.188941,3.3484466,4.1317997,0.0,8.048609,0.0,2.60718,1.8703113,1.815848,2.4761736,3.8834167,0.06954813,0.0,4.284518,0.0
TCGA-55-8205-01A,0.0,5.0153537,2.2351282,6.0466523,8.650217,7.946001,9.443909,4.0131063,0.5609558,0.0,0.0,2.7109487,5.436471,2.8309724,0.84031147,8.447498,0.015034802,3.2566156,4.917242,0.0,3.3346245,3.7043068,4.2049875,0.0,1.9631869,3.8441782,2.4575677,0.31271243,2.3218277,5.1222363,5.162323
TCGA-55-8206-01A,9.286505,0.16787732,0.60864955,10.1191845,8.207797,4.3606687,9.4221325,3.292898,0.0,0.0,0.0,1.7863252,11.131947,7.5885983,6.196378,13.177288,4.5509796,4.235881,3.7263768,0.0,6.4762273,5.0566006,0.0,4.2650523,3.2381535,9.46758,0.8373818,9.012159,0.35684302,6.557601,0.015658617
TCGA-55-8207-01A,7.337304,4.480725,3.9679077,5.390876,7.894521,4.2599993,9.598082,1.2172327,0.17033929,0.45582676,0.0,0.0,8.747894,6.9010572,2.4357276,10.799659,6.4952435,0.0,5.7974434,0.0,7.6406126,3.1489232,0.0,3.1526341,4.8837595,3.3323383,1.838663,10.157911,0.0,9.060203,0.21095216
TCGA-55-8208-01A,1.2964276,1.7658412,3.8477478,6.164678,9.328804,6.696825,6.5512547,5.755797,0.0,0.0,0.0,2.8359914,2.2941887,4.311749,4.2511063,12.122238,4.796455,4.0496373,0.82588714,0.0,5.3046384,0.8233305,0.0,1.2997538,3.4582798,4.2497745,5.5151176,1.2758658,0.13720766,3.6207933,2.0863063
TCGA-55-8299-01A,0.36843586,2.158782,1.0527195,2.3310142,6.1425943,7.6329136,6.2975593,5.7084255,0.0,0.0,0.0,2.14833,6.8951097,2.905317,1.6056396,13.2022505,4.891034,1.1051253,1.7571821,0.0,3.031397,2.064964,0.0,2.923089,2.2744296,4.64706,2.253665,1.4732678,2.5875163,2.5089316,0.9051528
TCGA-55-8301-01A,3.1294067,0.47683275,0.57044774,5.21321,9.67831,9.367143,8.527969,1.4133284,0.0,0.0,0.0,1.0490804,4.192593,4.809154,3.5075386,8.2869,0.6733922,0.95285666,5.354595,0.0,2.9497168,3.0144267,0.0,3.7353168,4.745746,5.347647,3.215795,3.0939813,1.3346493,2.5998392,0.0
TCGA-55-8302-01A,0.7069948,4.570193,5.175758,5.1915317,9.03942,5.2385464,11.962803,0.0,0.0,0.0,0.0,3.6173453,7.549995,7.0661073,5.740547,11.6768055,2.2121723,1.4984149,6.4585414,0.0,5.7440553,5.3430243,0.0,2.4674492,4.9680276,6.6543965,1.2459838,8.45664,0.0,5.7899847,3.9916818
TCGA-55-8505-01A,0.0,1.5489814,5.882161,3.5815666,9.064386,5.1793594,8.2062235,0.544998,0.0,0.0,0.0,3.9679952,5.1442747,3.8231552,3.9758468,9.543005,1.8822511,8.274614,3.4139304,0.083662875,6.7386994,2.395385,0.0,2.7714849,1.1127012,2.4692762,0.9855535,5.465971,4.9310026,3.4070356,4.020689
TCGA-55-8506-01A,0.2885126,6.213285,0.0,8.770705,7.785988,7.296721,15.265936,4.054158,3.485919,0.0,0.0,2.1246781,7.8950057,10.553613,0.891007,6.547294,0.7770679,1.2317954,4.717639,0.0,3.4492834,9.291706,4.4746428,1.9075513,6.449657,3.0865238,0.3632737,1.9527695,0.0,6.118845,3.2910995
TCGA-55-8507-01A,0.0,5.2654486,0.0,15.762371,10.981754,4.697788,9.392707,1.6990628,0.1079262,0.0,0.0,7.200254,7.4854126,6.1026173,13.398063,6.3128233,5.1346035,8.212006,0.0,0.0,8.307727,8.229954,6.504787,7.549389,2.3712666,5.859468,1.8754454,0.87104654,4.4231577,6.6883554,4.64902
TCGA-55-8508-01A,0.0,4.2099824,2.6208446,6.2958207,10.98944,6.530699,10.39154,4.8920097,0.0,0.0,0.0,1.9494121,4.1867685,9.531748,8.251052,6.75309,3.2709553,6.1056237,1.0497153,0.0,7.6567717,4.092048,4.215549,4.348582,4.0696177,5.463724,2.2597618,0.0,3.8384082,4.100176,0.0
TCGA-55-8510-01A,0.055438053,2.797551,0.0,7.9382567,5.777807,8.025834,9.784521,5.234039,0.0,0.0,0.0,4.624615,6.224584,4.658718,2.8295627,10.119115,1.3268021,1.667673,2.7074234,0.0,5.387446,5.020989,0.0,2.3512688,7.223854,6.1595387,0.28543863,2.327106,0.0,5.245946,3.2220352
TCGA-55-8511-01A,0.0,3.254757,1.0194615,2.8283036,6.7054806,6.728465,11.192101,2.966673,2.5658891,0.0,0.0,2.7724285,5.6150413,7.4747977,2.4232647,7.6703157,1.4568053,0.0,6.1774764,0.0,2.3495333,2.7337816,0.0,0.5336589,2.7377584,2.8399875,2.8783102,2.5125978,0.0,4.1856017,1.9679227
TCGA-55-8512-01A,6.1185317,2.2603848,3.8450267,8.349588,2.1482947,3.2072334,4.806533,0.41146106,0.89981383,0.0,0.0,0.0,10.111831,5.791187,6.3180532,12.039147,9.361654,3.5565352,2.4952624,0.0,10.487741,0.0,0.86025894,6.5162044,1.6960694,9.715492,1.710771,3.110686,0.9400953,5.9375544,2.1062965
TCGA-55-8513-01A,1.1003212,1.286432,2.4926128,5.426227,3.304032,3.765422,4.150809,6.8158712,0.3909678,0.0,0.0,0.2885822,10.149045,3.8534956,2.5604272,13.525736,5.254201,1.0662613,2.072966,0.0,11.533148,0.5243305,0.05655907,5.258728,2.9235818,7.1080947,1.4283206,2.4712503,2.4606886,3.934978,0.9771315
TCGA-55-8514-01A,0.3736078,4.051597,0.28089994,9.495835,6.575267,6.334321,11.151946,4.008982,0.0,0.0,0.0,3.335637,8.032795,6.4164205,8.0759945,6.6048727,4.836781,6.6079907,0.0,0.0,3.896172,8.818521,7.514187,5.3841767,5.948109,7.764769,1.8816378,0.0,0.0,6.7875233,5.2805643
TCGA-55-8614-01A,0.49058688,1.8580306,0.0,8.003908,4.5914593,5.844694,7.851461,0.0,0.5941166,4.3328233,0.0,1.896005,8.313622,2.1912532,8.854273,4.7449746,4.7780933,4.4979777,1.6376518,0.0,8.517647,0.079618745,0.22609304,5.947007,2.1013124,3.3197193,1.9525325,0.90608144,0.777583,6.735279,3.0504375
TCGA-55-8615-01A,2.8689916,5.130382,1.7548455,9.847629,11.763785,3.7536473,13.791262,0.0,0.0,0.0,0.0,3.363336,9.623113,9.658639,11.200158,5.613699,8.269402,10.470598,0.0,0.0,8.173076,9.016965,3.0969317,3.3608475,1.5848606,5.1884646,3.5949376,2.2189078,3.8056104,5.8470817,5.716325
TCGA-55-8616-01A,0.70486903,4.6624618,0.7208443,7.9864526,6.9076395,5.312689,9.567758,5.1586714,3.1655035,0.0,0.0,3.730513,9.160584,6.706642,4.9088407,5.7711515,2.5746157,1.0656556,1.9990611,0.0,4.402329,6.6832843,0.5716282,1.8942727,5.192262,4.2846103,1.8823318,1.3109758,0.5393895,7.9208026,2.2269197
TCGA-55-8619-01A,0.5053983,2.4489586,1.7313491,2.7605376,5.398817,5.979126,2.813185,7.0955906,2.6887965,0.0,0.0,1.5137233,8.671141,3.2334905,0.0,12.270145,6.3800516,0.15908006,3.8834157,0.0,9.585203,0.5887194,0.0,1.6126308,2.3905714,5.0327554,2.7750561,2.5359235,4.1870103,4.75568,0.0
TCGA-55-8620-01A,0.0,0.98189497,3.5860922,9.0684395,8.103232,5.966356,5.831111,1.8121631,0.0,1.4543836,0.0,0.7641602,5.115533,11.729606,8.460172,1.1360654,0.0,9.720734,5.8900127,0.0,5.2855515,6.980848,5.0227647,4.8330994,0.0,7.572924,7.355679,6.1851816,5.2473025,4.812519,3.616759
TCGA-55-8621-01A,0.6773664,0.7729107,0.15295607,6.771481,5.486844,6.386805,5.001163,5.833729,0.0,0.0,0.0,1.3877583,8.517741,4.9511266,1.0695533,11.97076,3.4168894,2.7166426,2.278803,0.0,7.2123494,1.8050838,0.0,2.88061,3.705777,5.849257,0.7321729,1.1959069,0.0,5.1828065,0.76921654
TCGA-55-A48X-01A,0.90823483,0.3008691,0.0,6.60753,6.557728,5.91068,9.084881,7.841495,1.033119,0.0,0.0,0.42801762,2.7892928,6.3609734,3.3103004,9.412698,1.1026994,0.0,4.7752542,0.0,6.073907,2.4547,0.0,1.8404619,4.7768974,8.330177,4.085009,3.8653662,0.0,5.6755157,0.6093398
TCGA-55-A48Y-01A,1.0733309,4.2815175,2.580704,4.7378826,8.723321,6.9625683,8.455888,0.008778378,0.0,0.0,0.0,1.7932438,8.5178585,4.333156,3.2639754,7.9636035,4.631221,1.3333527,0.7978301,0.0,3.1193998,5.5755963,0.0,2.632784,2.135783,3.2990677,3.1850429,4.044244,2.4927056,0.9758791,1.3929425
TCGA-55-A48Z-01A,2.4525273,0.0,1.8346276,8.718607,7.4073772,4.658521,12.033634,5.3946767,0.0,2.7502124,0.0,4.130885,4.792754,6.946118,6.958985,11.679176,2.620011,3.8454041,1.9979818,0.0,5.580653,5.53143,0.0,2.471693,8.066785,7.3566313,2.9153166,6.710476,0.034580376,5.4471464,2.0480762
TCGA-55-A490-01A,0.0,1.9344089,1.8952652,9.797586,11.4886465,6.918536,12.40079,0.70192605,0.0,0.0,0.0,5.741535,6.5418077,6.4770484,8.167581,4.794698,0.0,9.023346,0.6384048,0.0,6.242239,10.279728,4.195471,2.5363865,5.4735703,1.0896281,0.0,2.4974577,1.0821137,3.188758,6.1965876
TCGA-55-A491-01A,1.3212049,2.1591434,3.3232496,6.8013763,9.218731,5.9362803,8.720352,6.91714,0.0,1.9106661,0.0,2.8973134,4.678967,10.047959,8.430972,9.545622,4.6569633,0.62361205,1.2392558,0.0,8.322784,3.4759228,0.0,0.0,7.8245826,3.4687998,3.9163923,6.7073336,0.6026031,7.0480914,2.8870041
TCGA-55-A492-01A,3.6143143,1.052305,5.3184466,9.876001,7.337612,1.4117975,12.243115,7.699541,0.0,0.0,0.0,1.9184822,12.012339,14.520751,4.727438,7.52619,11.861642,3.015063,0.0,0.0,10.64385,10.426961,2.0175538,4.987773,9.189887,9.335009,3.7862425,2.5677955,3.6382146,4.836608,3.0234656
TCGA-55-A493-01A,0.06558872,3.2046986,1.3354722,5.4094486,9.667088,6.31996,9.174228,6.3059893,0.0,0.0,0.0,3.4816575,3.3015382,4.3876047,3.347616,12.065117,0.0,2.0573199,7.4435625,0.0,5.147025,2.7023644,0.0,0.0,3.7712064,4.0919127,3.1761746,3.8166087,0.0,4.462828,5.4556675
TCGA-55-A494-01A,4.593489,6.4495497,5.94389,15.189791,8.51742,0.0,13.6661625,8.648414,0.0,0.0,0.0,4.6821012,13.64737,14.730175,14.668821,9.948544,5.3808193,3.9334323,0.0,0.0,5.6779714,10.885795,0.0,0.0,7.668273,4.317284,2.867835,10.842287,3.2970083,11.707717,5.691125
TCGA-55-A4DF-01A,2.2165506,2.381982,2.4622447,11.114726,10.735027,4.9292445,4.55122,2.1562035,0.0,1.5693493,0.0,2.7575538,4.5574193,5.429417,14.881194,9.586177,0.032069333,4.79986,3.254715,0.0,4.035277,1.8651853,0.0,5.1147776,2.716421,4.4657264,4.4972878,2.759859,0.0,5.112869,2.0438294
TCGA-55-A4DG-01A,4.255636,1.8837001,0.0,10.306844,9.175325,5.205746,12.006475,1.4668307,2.4928207,0.0,0.0,3.147611,12.589827,8.69512,7.280358,7.6665096,2.0342348,0.0,6.813047,0.0,4.020633,6.865284,0.076294646,2.4329576,4.7850766,4.701445,1.957237,1.6143849,0.7943282,10.098933,2.8231354
TCGA-55-A57B-01A,1.815702,0.0,2.2195232,9.199106,2.2574964,6.1481066,5.801442,4.453438,0.0,0.0,0.0,0.6458235,5.6063266,6.0648785,2.0925548,10.186968,0.0,5.0500216,9.270754,0.0,4.531404,6.4124856,2.1031866,4.103261,7.1756263,5.8682256,0.0,0.0,0.0,7.971545,3.5526035
TCGA-56-5897-01A,1.9891384,0.1136129,7.1403227,5.548217,5.756667,10.462586,7.654565,0.73707235,0.7679333,3.820464,0.0,3.8817668,3.1123114,0.47158286,6.626873,9.13589,8.260425,7.2922797,2.0026355,0.0,8.966033,0.0,0.0,0.0,0.0,4.380802,1.7565839,2.6718705,0.0,4.752551,0.9881606
TCGA-56-5898-01A,1.06783,0.0,9.227572,8.078378,4.3913975,4.532225,10.261706,0.016183183,0.08977003,7.4416943,0.0,1.2309686,7.443132,6.289373,10.038281,6.8467116,10.370139,9.2135515,6.4885435,0.0,7.2714987,0.0,0.0,4.844572,0.047796056,4.1232977,1.0508657,5.878349,0.30297935,2.8267767,1.1328623
TCGA-56-6545-01A,0.27028525,1.5660704,7.148407,11.750844,5.362047,7.606368,9.164537,7.8157816,1.3531142,10.01133,0.0,4.6815567,1.770652,3.063251,8.828526,10.618036,5.8225884,1.5467523,3.2308698,0.0,9.69902,0.0,0.0,2.3241992,3.0231156,1.2208041,5.594015,6.1099606,1.8092976,7.780345,2.3035412
TCGA-56-6546-01A,0.0,3.5460026,0.2415424,9.522423,8.602191,7.0327024,5.3015776,1.3605559,0.0,3.2306118,0.0,5.8696084,4.88313,3.3568218,6.119199,8.423254,4.7173924,13.380112,2.7944531,4.837812,4.621819,0.0,0.0,1.6257039,0.6077574,4.055993,3.1853783,2.8750896,0.0,0.77100194,1.974916
TCGA-56-7221-01A,0.97189,2.7553713,6.931289,10.0366535,2.235284,6.166436,2.8000915,0.5625784,1.9225167,1.5654955,0.0,1.7265296,6.3696637,0.59200907,10.330005,5.1017094,4.18616,10.178606,1.2182806,0.0,5.603127,0.0,10.525835,2.7173254,0.0,3.5554378,0.0,0.0,1.6040126,8.587103,1.0386916
TCGA-56-7222-01A,2.9892333,12.432219,5.750177,9.40003,6.407941,5.945988,11.288333,0.0,3.8580446,3.4005513,0.0,4.72135,8.324468,1.5493422,9.409463,4.8995476,5.232663,7.716903,2.9195042,0.0,7.7165585,1.37988,7.5958853,2.3784566,0.403148,3.28703,0.0,0.0,0.0,9.89828,1.4153496
TCGA-56-7223-01A,1.9260979,1.9772886,8.241533,14.749432,4.6523056,0.84623253,5.292007,4.2891626,0.0,12.793076,0.0,1.3898801,6.5172596,12.840899,15.152528,6.385644,10.180104,10.425785,7.6888757,1.5629033,0.9223502,2.5563495,0.0,0.8825012,0.0,7.752999,10.421887,19.020359,4.305695,8.241205,1.4982501
TCGA-56-7579-01A,0.9145993,1.6635079,6.3689485,9.070072,0.91854197,5.2574306,7.412887,0.0,1.0721589,3.8832085,0.0,6.2518787,5.009982,0.0,10.275596,4.6190805,7.219541,10.420468,4.8710923,0.0,3.9281023,0.0,2.2566261,1.5534021,0.0,3.6150615,2.4609861,0.0,0.0,0.0,2.1367304
TCGA-56-7580-01A,4.056879,0.9259894,10.012602,9.94195,7.5695133,5.9042597,5.410783,1.1761508,0.0,8.256708,0.0,2.708407,7.302198,4.7518554,13.2018,9.343349,9.183934,7.326164,5.1998305,0.0,7.186433,0.0,0.0,6.2885303,1.9602262,1.9178015,8.572552,0.0,0.0,5.455084,0.61131984
TCGA-56-7582-01A,3.4808486,1.5010662,17.77345,11.24437,4.797091,5.682489,8.146908,3.216066,0.51309973,10.172337,0.0,1.2754917,6.406011,10.47807,15.875124,6.8580523,8.175094,4.480024,12.084259,0.0,9.670071,0.0,0.0,2.1572351,3.075308,2.4704335,4.3137755,16.017044,2.2175164,2.2935095,2.9678633
TCGA-56-7730-01A,2.590885,0.18079028,11.81073,18.442783,1.1027362,1.0794855,7.4767213,1.970681,1.5632018,10.553507,0.0,0.0,6.802027,11.453155,13.967745,5.980678,5.3623257,11.619392,10.210414,0.0,7.269696,0.0,0.0,0.99699277,1.2839383,4.9020066,6.421114,11.85593,0.0,5.6991434,3.1383603
TCGA-56-7731-01A,0.0,1.5660646,5.119296,6.5868,4.9956436,7.907834,4.1468525,6.252494,0.15402123,3.387651,0.0,4.959082,5.3570075,3.635747,7.9026737,13.249521,9.292526,4.0564885,1.1634922,0.0,9.919741,0.0,0.0,3.502736,1.1029685,4.93971,0.9249253,0.09735274,1.4251599,3.2589407,0.0
TCGA-56-7822-01A,0.0,0.7002125,7.3613114,8.683556,2.6356192,4.9871216,9.619925,4.4072013,0.71944696,3.2284598,0.0,4.276298,3.6958866,1.3918937,9.818976,8.907335,9.894325,6.2953877,2.8848572,0.0,7.5879,0.0,0.0,3.4359384,0.9878996,2.9664867,0.0,0.0,2.936803,7.0161963,1.3877205
TCGA-56-7823-01B,3.0807102,10.275401,11.526273,19.03472,0.47525945,10.09662,4.922559,2.4481933,9.776231,15.483088,0.0,4.299308,6.020746,4.993506,17.519815,0.9209842,2.445021,8.903528,0.0,0.0,8.956649,0.0,9.413484,0.93147373,4.6434827,2.3369577,4.5590777,2.348403,0.32420412,10.344403,0.9750172
TCGA-56-8082-01A,0.0,1.3703918,10.133249,12.6629925,3.5301595,7.446943,8.01451,6.571809,4.9850354,4.7286606,0.0,1.257126,3.1844077,7.9235415,18.76953,3.1948023,2.8717148,9.519674,2.93078,0.0,7.5459857,1.2823508,4.706662,5.447569,3.3342159,2.4541204,1.2317147,0.0,0.0,7.884702,2.6234577
TCGA-56-8083-01A,2.1383116,3.8060677,0.0,11.920967,3.041143,0.0,6.573048,3.2546985,6.063723,8.315706,0.0,0.32335973,0.0,1.101201,16.06798,0.0,14.862868,23.693056,1.2039003,13.407657,5.3220196,0.0,9.772422,2.9720216,0.66006964,0.0,2.2329803,5.6534505,4.375201,15.49151,4.532778
TCGA-56-8201-01A,0.54151934,4.3558054,7.723987,2.640283,10.998232,9.509305,11.160164,0.7564953,0.0,5.8784614,0.0,5.8848457,4.44007,3.0495486,6.7588816,11.259119,7.0933895,3.456012,8.567488,0.0,6.298915,0.0,0.0,1.5637614,2.6250944,1.4343888,5.48472,7.371459,0.0,5.0120764,0.87556076
TCGA-56-8304-01A,0.96543384,2.059709,5.864315,8.647949,2.98868,8.979999,6.3470182,3.2044518,2.5924811,4.1787925,0.0,4.3217807,5.306846,2.3703325,12.62838,5.7707825,4.5584135,7.912393,1.2919682,0.0,7.1344357,0.0,6.4097595,1.3409238,1.3971727,4.719311,2.0711372,0.0,0.0,3.538839,0.4204147
TCGA-56-8305-01A,1.989036,0.0,11.743613,8.115734,6.7340045,4.72073,7.5742545,3.4482555,0.0,6.7154956,0.0,4.622737,5.833151,7.108744,11.38872,8.167259,7.36817,10.543379,7.8686924,0.0,5.9543467,0.0,0.0,0.0,0.06250982,4.6282744,0.32113355,7.7061076,0.0,4.9245462,0.40764412
TCGA-56-8307-01A,2.6701748,0.0,8.022065,6.931829,10.371326,7.079254,3.8317282,10.660529,5.140896,7.295685,0.0,3.2792463,1.0274568,4.268006,18.188002,8.922426,9.802107,10.510058,6.153455,0.0,7.2028627,0.0,0.0,0.23569208,4.796887,9.446154,4.48809,3.0782638,0.0,6.512473,0.0
TCGA-56-8308-01A,0.98165846,0.0,8.521268,10.214323,5.64869,7.8061852,6.171568,0.28527814,3.7250423,5.81949,0.0,0.0,4.9570704,4.935737,12.123649,4.22184,4.3336816,5.170337,5.693321,0.0,8.290489,0.0,3.3598692,2.00023,1.0389601,2.6530893,2.3257108,0.0,0.0,4.5610666,0.8455222
TCGA-56-8309-01A,3.5823371,0.0,7.139396,8.327949,9.935808,11.366617,3.8675528,1.8596919,2.9533353,4.9295387,0.0,0.72226286,0.9926239,2.078186,8.880169,12.147968,1.7462047,3.0624652,5.686825,0.0,9.2972145,0.0,0.0,3.0800338,5.2334347,5.6259975,4.163741,2.1399548,0.0,3.2822044,0.6448224
