,feature_2,feature_14,feature_15,feature_17,feature_18,feature_19,feature_21,feature_23,feature_24,feature_26,feature_29,feature_31,feature_33,feature_35,feature_38,feature_45,feature_47,feature_51,feature_64,feature_65,feature_66,feature_67,feature_74,feature_79,feature_80,feature_81,feature_85,feature_86,feature_87,feature_89,feature_96
TCGA-EA-A5ZE-01A,0.22893433,0.29230323,0.42650875,0.01967658,0.26879063,0.22283833,0.55754644,0.31628925,0.13167137,0.0,0.0,0.17909816,0.08331135,0.33866107,0.37379247,0.116064824,0.3096624,0.0,0.3228734,0.0,0.4353688,0.0,0.0,0.25990456,0.289017,0.20870979,0.3325476,0.24815375,0.0,0.38048357,0.0
TCGA-EA-A5ZF-01A,0.073729046,0.28903362,0.3858174,0.2916338,0.3134221,0.11447377,0.529533,0.26321498,0.13406718,0.04394872,0.0,0.16779695,0.085197434,0.3973826,0.6350682,0.15028429,0.20129395,0.17012094,0.0012693887,0.0,0.45679042,0.073951006,0.0,0.4082825,0.2628269,0.1728905,0.37975055,0.18111458,0.13870308,0.29089668,0.19883397
TCGA-EA-A6QX-01A,0.08898528,0.16922711,0.3503137,0.04402237,0.35181955,0.17287959,0.5128622,0.25862917,0.38157877,0.0,0.0,0.23491664,0.1861633,0.2647928,0.4482717,0.048395377,0.28100476,0.021331593,0.15207891,0.0,0.32508764,0.0,0.0,0.0828402,0.2743633,0.0,0.48237798,0.07151114,0.03641159,0.49378642,0.12976782
TCGA-EA-A78R-01A,0.07096364,0.38250965,0.34875694,0.066089965,0.12022007,0.2308725,0.42878056,0.160095,0.14484759,0.0,0.0,0.25102276,0.0,0.25987744,0.18619516,0.24663833,0.2463161,0.0,0.3112857,0.0,0.41682026,0.0,0.0,0.091341816,0.2851953,0.23942246,0.4176217,0.20450382,0.0,0.14460036,0.07078164
TCGA-EA-A97N-01A,0.120381854,0.41568598,0.09749399,0.06425315,0.0,0.22272515,0.58562267,0.121968135,0.37051234,0.0,0.0,0.08811348,0.15364648,0.010438591,0.460845,0.19164094,0.36477548,0.1409917,0.21221574,0.0,0.4176683,0.0,0.088012464,0.20510776,0.037308313,0.2640799,0.3439922,0.11556585,0.08826173,0.57384413,0.011939297
TCGA-EB-A1NK-01A,0.18891105,0.21948253,0.19290979,0.13433893,0.07123176,0.73385817,0.3006737,0.06447371,0.0,0.088057704,0.0,0.21304876,0.0,0.05262877,0.15185735,0.17377843,0.395194,0.2626659,0.15620987,0.0,0.0,0.3094436,0.055011906,0.11502443,0.026338233,0.25650743,0.03429739,0.047276665,0.0,0.055422436,0.47993648
TCGA-EB-A24C-01A,0.39688364,0.09669466,0.47087124,0.09754938,0.12603791,0.7780166,0.06392528,0.35015044,0.03560477,0.24960509,0.0,0.0,0.0,0.237964,0.25832152,0.22286503,0.40599397,0.108888894,0.4871323,0.0,0.025959322,0.40358657,0.0,0.20054685,0.07686061,0.0,0.12216324,0.47512457,0.0,0.21861193,0.50486326
TCGA-EB-A24D-01A,0.24385503,0.0,0.37099865,0.05261688,0.3659686,0.49991012,0.0,0.5190697,0.0,0.27414486,0.0,0.1295029,0.0,0.39644724,0.44609123,0.08857827,0.19379017,0.081222296,0.67712796,0.0,0.0,0.24922197,0.0,0.30388328,0.13192047,0.42907384,0.21070617,0.58754766,0.0,0.07996142,0.33575803
TCGA-EB-A299-01A,0.12019643,0.0,0.36143833,0.29930782,0.19758473,0.6419223,0.25443932,0.113513865,0.0,0.28654122,0.0,0.10918759,0.0,0.07329851,0.3291573,0.26373163,0.34575984,0.4224996,0.356749,0.0,0.0,0.26870197,0.0,0.13164213,0.22214921,0.1008399,0.04411381,0.019107433,0.0,0.1262821,0.47872096
TCGA-EB-A3HV-01A,0.25777143,0.09919945,0.49178758,0.3206809,0.21572313,0.6454488,0.31448603,0.16399513,0.0,0.23255707,0.0,0.0,0.0,0.3275951,0.15332316,0.180164,0.30793098,0.23653066,0.43344054,0.0,0.0,0.2699021,0.0,0.17081697,0.15917367,0.0,0.2255029,0.23441745,0.0,0.0,0.40077668
TCGA-EB-A3XB-01A,0.068931065,0.08296182,0.37130338,0.0,0.3331545,0.45306996,0.14343947,0.12667471,0.0,0.22219525,0.0,0.030085089,0.0,0.1861669,0.16044705,0.22630575,0.17742851,0.25057867,0.3033867,0.0,0.0,0.23794492,0.0,0.0026893576,0.052456535,0.4262952,0.02861481,0.052581426,0.0,0.035749853,0.3905836
TCGA-EB-A3XC-01A,0.001247208,0.04829791,0.33231568,0.20205396,0.22339325,0.5057609,0.39032087,0.06361677,0.0,0.14083521,0.0,0.24520692,0.0,0.10089929,0.21033832,0.07410524,0.23747328,0.3509103,0.20389338,0.0,0.0,0.29297978,0.0,0.0,0.03583519,0.12756826,0.052101407,0.088872075,0.0,0.0051922104,0.49345717
TCGA-EB-A3XD-01A,0.0,0.0,0.21408035,0.08649321,0.032817274,0.5204827,0.21901564,0.36530578,0.0,0.054018848,0.0,0.18707633,0.0,0.12910338,0.08158516,0.2123286,0.2544825,0.120346904,0.21911441,0.0,0.17039852,0.017490828,0.0,0.113952786,0.10140439,0.23956649,0.10270435,0.20480733,0.0,0.021261817,0.01991667
TCGA-EB-A3XE-01A,0.053238418,0.09011652,0.23507655,0.1343911,0.084480554,0.71046966,0.21236585,0.4613858,0.0,0.19882601,0.0,0.15761024,0.0,0.33608148,0.12322149,0.1847819,0.365175,0.1712017,0.37049818,0.0,0.011654004,0.22007437,0.0,0.08844547,0.17616016,0.0076487777,0.2354959,0.37033784,0.0,0.06436595,0.38345733
TCGA-EB-A3XF-01A,0.22877857,0.214734,0.24174383,0.11427123,0.11065062,0.7178467,0.09656734,0.11595958,0.0,0.29330337,0.0,0.0,0.0,0.15334241,0.21713215,0.15562887,0.20538457,0.36494756,0.26299322,0.0,0.0,0.25213474,0.011860557,0.08005677,0.037612434,0.031242998,0.072427385,0.059562273,0.0,0.06086794,0.4769502
TCGA-EB-A3Y6-01A,0.027377905,0.026350543,0.30495116,0.116171785,0.20191844,0.5558272,0.20657688,0.4392601,0.0,0.14332907,0.0,0.09540126,0.0,0.19979563,0.25440055,0.19295985,0.28746703,0.30934012,0.29190657,0.0,0.0,0.278418,0.0,0.03095173,0.13308743,0.40851396,0.0039110943,0.13669899,0.0,0.08056946,0.47704393
TCGA-EB-A3Y7-01A,0.056928646,0.27622432,0.40384564,0.08879562,0.16650338,0.53946453,0.16282776,0.2651986,0.0,0.08787591,0.0,0.21260996,0.0,0.3599292,0.18117538,0.28946215,0.4318525,0.19049215,0.2914208,0.0,0.0029592698,0.12462067,0.0,0.0,0.11979542,0.21883686,0.2139124,0.26254135,0.0,0.023701372,0.3992259
TCGA-EB-A41A-01A,0.20080975,0.0,0.50006276,0.25428855,0.17673725,0.6911983,0.30057922,0.2284892,0.0,0.23895073,0.0,0.035713736,0.0,0.2616755,0.3692679,0.15512742,0.16066708,0.23010314,0.76759195,0.0,0.0,0.56762034,0.0,0.17418207,0.2985936,0.14180271,0.0,0.3070108,0.0,0.0,0.7147262
TCGA-EB-A41B-01A,0.100234956,0.065766364,0.5413412,0.24198195,0.38919133,0.6347639,0.072667375,0.54430133,0.0,0.14363939,0.0,0.068771705,0.0,0.39897114,0.3593626,0.15043628,0.3537206,0.3999483,0.2762381,0.0,0.0,0.73571986,0.0,0.0,0.29241514,0.57901204,0.21894638,0.2680736,0.0,0.22183925,0.6574087
TCGA-EB-A42Y-01A,0.19344816,0.21590576,0.37326628,0.19904901,0.13646029,0.5990768,0.4644403,0.21715365,0.087954074,0.16864873,0.0,0.3627877,0.0,0.1514326,0.2950089,0.028549591,0.22810565,0.4843029,0.3615805,0.0,0.0,0.52003914,0.055930384,0.041910492,0.13453047,0.0,0.020836629,0.00014564645,0.0,0.27193725,0.8387047
TCGA-EB-A42Z-01A,0.27976975,0.105282806,0.39192256,0.26011616,0.29866332,0.5510337,0.4375861,0.16805494,0.0,0.42570502,0.0,0.055678826,0.0,0.43286815,0.23733217,0.14602473,0.31110263,0.4029005,0.46119395,0.0,0.0,0.37680608,0.0,0.0,0.14494467,0.019117553,0.14940812,0.34801108,0.0,0.00812132,0.8632363
TCGA-EB-A430-01A,0.2607543,0.3417063,0.120798245,0.03285481,0.48839757,0.6753575,0.11198096,0.19367224,0.2846707,0.019248324,0.0,0.0,0.0,0.23407298,0.16595149,0.13326941,0.49528727,0.29438728,0.17297469,0.0,0.0,0.054435384,0.32736754,0.0,0.101969674,0.18352717,0.37114444,0.023885941,0.0,0.36741135,0.45124474
TCGA-EB-A431-01A,0.25439098,0.27619246,0.5596832,0.29645884,0.3891705,0.6918236,0.09254842,0.24417001,0.0,0.08621336,0.0,0.011105519,0.0,0.18580788,0.23518771,0.19083425,0.3436195,0.3782285,0.21285602,0.0,0.0,0.4430146,0.08961128,0.06262505,0.00081334123,0.6422699,0.13996883,0.0,0.0,0.088150926,0.3869752
TCGA-EB-A44N-01A,0.17662542,0.06498338,0.35543075,0.09239907,0.3001957,0.6454112,0.22155124,0.112701744,0.0,0.13208404,0.0,0.0,0.0,0.12918057,0.19881015,0.25043654,0.21489179,0.24837403,0.27418095,0.0,0.13559103,0.0,0.0,0.13841465,0.09952984,0.029531535,0.22929351,0.09830403,0.0,0.07721403,0.25351852
TCGA-EB-A44O-01A,0.31894773,0.29507738,0.5452503,0.15861827,0.3276946,0.5457744,0.38127545,0.17893137,0.0,0.2374984,0.0,0.0,0.0,0.28583246,0.23276198,0.16409107,0.41236994,0.31978986,0.43763795,0.0,0.0,0.39131218,0.0,0.021224855,0.015842568,0.11274064,0.17479365,0.2094739,0.0,0.14025372,0.48741436
TCGA-EB-A44P-01A,0.3615095,0.03057674,0.48184526,0.24147831,0.22099428,0.5699016,0.20634706,0.58762854,0.044464476,0.3353821,0.0,0.0,0.0,0.25665006,0.3413544,0.30228385,0.3998059,0.3724474,0.49963433,0.0,0.0,0.32673112,0.0,0.009426336,0.16931194,0.2164849,0.31722754,0.17790836,0.0,0.0,0.71009785
TCGA-EB-A44Q-06A,0.07617297,0.17416634,0.25408167,0.18109025,0.14325537,0.63741946,0.2644475,0.3427011,0.1365964,0.15359125,0.0,0.08827685,0.0,0.17275012,0.1451952,0.13548605,0.13551578,0.21046796,0.2640439,0.0,0.0,0.28368914,0.0,0.0,0.034670394,0.12902956,0.36087716,0.10737338,0.0,0.07317784,0.32636032
TCGA-EB-A44R-06A,0.09576022,0.035014063,0.31805158,0.08427135,0.6672043,0.47885564,0.0,0.44313523,0.0,0.21383658,0.0,0.0,0.0,0.40509805,0.4594286,0.3366892,0.33562547,0.37677053,0.45959225,0.0,0.035905786,0.0,0.0,0.09037724,0.16962337,0.32205078,0.23797707,0.5859071,0.0,0.19717401,0.36826554
TCGA-EB-A4IQ-01A,0.05904491,0.17869438,0.39750826,0.14288375,0.020840073,0.50628674,0.3017247,0.29372633,0.0,0.21954486,0.0,0.09582678,0.0,0.22668308,0.20895481,0.27335876,0.34441802,0.1567013,0.39464566,0.0,0.07584303,0.23483141,0.0,0.096337736,0.062258523,0.08277793,0.22161189,0.31029084,0.0,0.081796,0.34775248
TCGA-EB-A4IS-01A,0.09197826,0.0,0.23204224,0.1715389,0.45471257,0.7101516,0.072727494,0.18902262,0.0,0.12973346,0.0,0.10296734,0.0,0.013103137,0.24588023,0.22649962,0.22344367,0.27700913,0.21432184,0.0,0.0,0.13510686,0.0003681205,0.08923349,0.03241589,0.23817198,0.1525323,0.0017257645,0.0,0.15674631,0.37865964
TCGA-EB-A4OY-01A,0.15847318,0.116268896,0.37092176,0.23344253,0.38396776,0.5880492,0.0,0.50474966,0.0,0.20213427,0.0,0.4698423,0.0,0.42047253,0.37009245,0.30452976,0.6311461,0.18733479,0.46309128,0.0,0.0,0.2279725,0.0,0.15993795,0.2121059,0.48387703,0.2897781,0.5336109,0.0,0.0,0.3490322
TCGA-EB-A4OZ-01A,0.09263967,0.11112238,0.31834152,0.015049048,0.12450361,0.5174844,0.12594903,0.17903319,0.0,0.015957706,0.0,0.33566236,0.0,0.12865753,0.121710636,0.3607039,0.30915976,0.17573148,0.20044222,0.0,0.097600125,0.09111224,0.03903575,0.1131692,0.16681282,0.32527363,0.18911554,0.008974333,0.0,0.0,0.13360445
TCGA-EB-A4P0-01A,0.24504142,0.0,0.43281555,0.26169208,0.2580266,0.78545034,0.17790763,0.12535506,0.0,0.11892758,0.0,0.1055724,0.0,0.124551386,0.33328733,0.028817317,0.39572206,0.5658031,0.4192327,0.0,0.0,0.5045965,0.19268379,0.19331233,0.25323007,0.04941207,0.26041678,0.0,0.0,0.26590815,0.75137895
TCGA-EB-A4XL-01A,0.14188054,0.0016486112,0.35741726,0.23955612,0.11410901,0.7087195,0.21801564,0.43538535,0.0,0.20374605,0.0,0.0,0.0,0.0,0.27188426,0.14047736,0.33527535,0.37126523,0.27084902,0.0,0.0,0.43925825,0.20071901,0.1444862,0.14836952,0.16813204,0.1252328,0.0,0.0,0.14894204,0.5764679
TCGA-EB-A51B-01A,0.32794127,0.11501138,0.4039387,0.12649947,0.13672164,0.690859,0.19125035,0.19540213,0.0,0.21041305,0.0,0.07373364,0.0,0.08804193,0.3773444,0.25326553,0.2819352,0.28576168,0.49809816,0.0,0.0,0.3748744,0.0,0.15302072,0.20044544,0.09420697,0.2970294,0.22658895,0.0,0.0,0.63260484
TCGA-EB-A550-01A,0.09011353,0.13705568,0.2791654,0.1508611,0.07056365,0.4669232,0.25527018,0.37393373,0.0,0.21698235,0.0,0.0,0.0,0.17843322,0.24943149,0.26552165,0.42000657,0.22274777,0.37129942,0.0,0.22532935,0.017608445,0.0,0.06892036,0.13986401,0.0682757,0.15485716,0.21518154,0.0,0.24116784,0.3584592
TCGA-EB-A551-01A,0.0,0.0,0.11445757,0.044745516,0.24141139,0.38155326,0.19498727,0.3047392,0.0,0.18968268,0.0,0.18547878,0.0,0.30473718,0.144217,0.28676248,0.01015105,0.25964448,0.28660688,0.0,0.027054988,0.2045061,0.0127044525,0.0,0.0,0.35430944,0.18834578,0.14845957,0.0,0.03859582,0.28394857
TCGA-EB-A553-01A,0.07531646,0.25725958,0.22816485,0.065785326,0.17562573,0.47926053,0.25735885,0.024114223,0.0,0.22951525,0.0,0.20053379,0.0,0.55667865,0.14719126,0.19395904,0.26894513,0.1497027,0.52127904,0.0,0.0,0.2772587,0.0,0.11392212,0.07875746,0.045023855,0.23388639,0.17693768,0.0,0.044405933,0.46431515
TCGA-EB-A57M-01A,0.19876315,0.049311694,0.34492716,0.20836377,0.2434643,0.7992997,0.1892908,0.18360381,0.0,0.02819025,0.0,0.27024868,0.0,0.0,0.24861848,0.007771158,0.2819138,0.35674673,0.18869817,0.0,0.08035741,0.22709301,0.0,0.3069384,0.1097832,0.0,0.17163903,0.079261355,0.0,0.12468677,0.46133137
TCGA-EB-A5FP-01A,0.18684769,0.3441549,0.51348495,0.2331336,0.0,0.68380344,0.28513542,0.35203552,0.1267417,0.14281866,0.0,0.0,0.0,0.28425482,0.29645997,0.0916688,0.28965333,0.33248895,0.30915138,0.0,0.0,0.5584043,0.19928348,0.0,0.017211718,0.29570156,0.14795974,0.0,0.0,0.21468666,0.7313982
TCGA-EB-A5KH-06A,0.26065677,0.25574502,0.35674253,0.15371779,0.061901465,0.7760188,0.15774849,0.088110395,0.002110899,0.14898573,0.0,0.19351798,0.0,0.16428222,0.35360324,0.0,0.21117891,0.3627396,0.2691747,0.0,0.0,0.6214272,0.017206552,0.13164592,0.13046317,0.0,0.22702283,0.10778844,0.0,0.0,0.61194456
TCGA-EB-A5SE-01A,0.16758251,0.025999973,0.411423,0.26504534,0.10503316,0.757808,0.11915727,0.1773724,0.062113475,0.14783585,0.0,0.0,0.0,0.23327309,0.1878909,0.0,0.15141574,0.1992,0.46813533,0.0,0.0,0.5985977,0.043389287,0.022806536,0.123511724,0.12427001,0.17444807,0.20783749,0.0,0.0,0.5838888
TCGA-EB-A5SF-01A,0.3383092,0.154889,0.3523585,0.087515354,0.0518644,0.5327168,0.39713642,0.28283408,0.0,0.036173936,0.0,0.2745743,0.0,0.18496774,0.1493067,0.20233095,0.55770403,0.24376324,0.21500249,0.0,0.18880013,0.051180422,0.0,0.13539067,0.13516155,0.21639563,0.10159004,0.31577623,0.0,0.09392568,0.268111
TCGA-EB-A5SG-06A,0.0,0.044830687,0.11931993,0.0,0.28268674,0.7344804,0.14848638,0.2779849,0.013545278,0.10736859,0.0,0.2731105,0.0,0.13462949,0.16325149,0.25711513,0.075451866,0.30205753,0.27415118,0.0,0.14014572,0.08747899,0.16709581,0.0,0.0924719,0.24972576,0.30825353,0.043524288,0.0,0.0053703757,0.07458588
TCGA-EB-A5SH-06A,0.0009617221,0.22876845,0.24002844,0.09407612,0.138131,0.64077914,0.122044235,0.47895324,0.025799984,0.10747583,0.0,0.13568251,0.0,0.47167277,0.27071005,0.11596847,0.25547603,0.0044952193,0.5747224,0.0,0.0,0.2226649,0.0,0.1823792,0.1738825,0.0,0.39044964,0.6317646,0.0,0.040618386,0.098090105
TCGA-EB-A5UL-06A,0.049212273,0.18010937,0.24477682,0.09311299,0.35856885,0.6625676,0.16741847,0.06920024,0.076227605,0.17504832,0.0,0.0,0.0,0.1917983,0.23624562,0.17087774,0.19516909,0.23971245,0.23436566,0.0,0.0,0.18495928,0.06910595,0.0051805,0.0,0.41692716,0.34846526,0.023107456,0.0,0.22087854,0.4169151
TCGA-EB-A5UM-01A,0.0,0.062671036,0.25524458,0.102668926,0.042801734,0.5182195,0.162487,0.33488193,0.0,0.1435571,0.0,0.0,0.0,0.3332964,0.18232165,0.2524543,0.18357275,0.094191745,0.5018626,0.0,0.0,0.3691753,0.0,0.03007429,0.15864412,0.23204128,0.33640334,0.32180813,0.0,0.02155101,0.32153338
TCGA-EB-A5UN-06A,0.13457307,0.22258458,0.38880664,0.09595452,0.33091417,0.52099293,0.13810433,0.06020814,0.0,0.10388476,0.0,0.0,0.0,0.21587263,0.18193997,0.4743711,0.2776167,0.15268551,0.3097545,0.0,0.0,0.18197258,0.0,0.0,0.118221566,0.1865348,0.06763624,0.1745195,0.0,0.019969169,0.3250652
TCGA-EB-A5VU-01A,0.2821167,0.024413517,0.2537454,0.17335708,0.1859618,0.41313407,0.38134944,0.13609494,0.0,0.2728708,0.0,0.08725952,0.0,0.03646196,0.30914038,0.1501699,0.39532256,0.3710647,0.21210825,0.0,0.050305348,0.04979627,0.0,0.016083458,0.0597855,0.0,0.19406664,0.20616452,0.0,0.11853844,0.6833768
TCGA-EB-A5VV-06A,0.1658148,0.09310713,0.0,0.032538567,0.211776,0.57503563,0.093820125,0.2628956,0.0,0.0,0.0,0.26769406,0.1515204,0.049271405,0.06832055,0.51944494,0.1447498,0.02466905,0.19951944,0.0,0.28597736,0.0,0.0,0.053101946,0.10417364,0.4537766,0.5918687,0.12802982,0.0,0.082414135,0.091364786
TCGA-EB-A6L9-06A,0.10039621,0.10287348,0.13895245,0.084039785,0.31706464,0.7854007,0.08095459,0.07765907,0.0,0.0,0.0,0.12473402,0.0,0.13861415,0.10166073,0.2822999,0.21891439,0.08270687,0.2256248,0.0,0.13463189,0.048965387,0.0,0.1054548,0.07085953,0.30942512,0.42660612,0.119868584,0.0,0.070577234,0.1174191
TCGA-EB-A6QY-01A,0.1012771,0.108370945,0.24891238,0.11776826,0.08444702,0.5176471,0.2586078,0.03092151,0.0679292,0.003799851,0.0,0.071306854,0.0,0.0,0.12611324,0.14319237,0.23658624,0.30714402,0.12831458,0.0,0.0,0.18874195,0.21907227,0.0,0.0,0.38048682,0.06388581,0.0,0.0,0.2357615,0.3859704
TCGA-EB-A6QZ-01A,0.14175773,0.05375977,0.36350644,0.21243043,0.17438258,0.6059299,0.15951568,0.2879421,0.0,0.27850056,0.0,0.0,0.0,0.16412856,0.2862595,0.012040228,0.25550345,0.38085324,0.41131777,0.0,0.0,0.30400822,0.0,0.10979127,0.22305189,0.20664585,0.08027986,0.11224179,0.0,0.05398486,0.70801556
TCGA-EB-A6R0-01A,0.074718535,0.022298936,0.23224619,0.14416717,0.28368166,0.59694844,0.16543363,0.38610587,0.0,0.15224159,0.0,0.080060825,0.0,0.0,0.28282565,0.09587899,0.1570826,0.38585916,0.27657932,0.0,0.0,0.29744473,0.20802043,0.0064725103,0.14836456,0.38087597,0.1265092,0.0,0.0,0.20653585,0.58162904
TCGA-EB-A82B-01A,0.029699776,0.036128704,0.2979732,0.19870485,0.25038654,0.73155135,0.02808943,0.41232246,0.0,0.12684484,0.0,0.26275298,0.0,0.29684958,0.36752254,0.21457586,0.22443226,0.19863652,0.3083208,0.0,0.034099203,0.29135045,0.0,0.112013675,0.18767762,0.145307,0.3188603,0.3076207,0.0,0.0057506193,0.32808518
TCGA-EB-A82C-01A,0.15175594,0.30754519,0.49718058,0.1579782,0.3361343,0.7794025,0.17802401,0.68124485,0.048992336,0.21538696,0.0,0.0,0.0,0.20043829,0.44443488,0.0,0.38670105,0.13333072,0.34738398,0.0,0.0,0.4875875,0.0,0.23498037,0.37241092,0.21618438,0.08002339,0.08788068,0.0,0.32900068,0.6151543
TCGA-EB-A85I-01A,0.1400866,0.088301264,0.30883592,0.107668266,0.24344218,0.63506806,0.18975697,0.06259307,0.0,0.21989506,0.0,0.17130087,0.0,0.30266806,0.16583443,0.26937908,0.24070205,0.18121158,0.35794988,0.0,0.0,0.20793469,0.0,0.0,0.13500005,0.24796563,0.22104612,0.22173999,0.0,0.0,0.43222594
TCGA-EB-A85J-01A,0.08062594,0.080283664,0.29040688,0.05849572,0.22587857,0.60031205,0.03512496,0.43144727,0.059134103,0.24273221,0.0,0.08655257,0.0,0.2816403,0.27570108,0.22752693,0.2862747,0.11394077,0.42725495,0.0,0.0012306306,0.10225072,0.0,0.07023356,0.15077387,0.3311423,0.4094695,0.39684102,0.0,0.0,0.16688795
TCGA-EB-A97M-01A,0.19484796,0.13305745,0.44645867,0.089905016,0.26270282,0.75971115,0.14156955,0.1913707,0.07876077,0.15966734,0.0,0.029410468,0.0,0.4703214,0.18401723,0.0,0.19924526,0.13989854,0.47223496,0.0,0.0,0.4341773,0.0,0.0,0.102037676,0.17218168,0.08198207,0.21208453,0.0,0.05769731,0.562505
TCGA-EC-A1NJ-01A,0.33442718,0.35400787,0.0,0.2657488,0.30036435,0.09422089,0.21649437,0.42612997,0.0,0.24752322,0.0,0.4583306,0.0,0.3120625,0.23822524,0.13557248,0.04106242,0.0,0.11574538,0.0,0.56683284,0.1591688,0.0,0.3443272,0.23364118,0.19362828,0.28774646,0.15103695,0.07741894,0.067651466,0.0
TCGA-EC-A1QX-01A,0.34350923,0.4953896,0.106203385,0.13255912,0.3712468,0.14852804,0.23807743,0.3410486,0.0,0.16207583,0.0,0.5835427,0.0,0.26819357,0.28698716,0.19171987,0.1456389,0.07768307,0.11756673,0.0,0.24255776,0.10743425,0.0,0.21988095,0.10368003,0.3079476,0.18147416,0.040913124,0.3659287,0.15710336,0.08840058
TCGA-EC-A24G-01A,0.30205974,0.60737175,0.040831603,0.16805309,0.2936321,0.13529272,0.20826235,0.32123864,0.12094126,0.2028529,0.0,0.40558323,0.0,0.18362714,0.18889695,0.08142532,0.0760051,0.10920394,0.037681535,0.0,0.4783411,0.15613316,0.1043289,0.36289024,0.22273643,0.29317826,0.22977813,0.00014490873,0.16132061,0.19944298,0.0
TCGA-ED-A459-01A,0.40327868,0.19756527,0.093770966,0.0,0.3198225,0.4372068,0.047309496,0.0,0.0,0.0,0.0,0.56729275,0.18576147,0.40893131,0.12047023,0.30303526,0.119637474,0.14986727,0.032892257,0.0,0.13577136,0.5001502,0.14229248,0.0155646745,0.07674207,0.21787678,0.066408984,0.11003819,0.21518283,0.26346114,0.26519042
TCGA-ED-A4XI-01A,0.36330032,0.0020838056,0.027361045,0.0,0.2757081,0.39092347,0.035670098,0.08643995,0.0,0.0,0.0,0.5144477,0.12740329,0.31127003,0.08525455,0.36913887,0.11236852,0.15936491,0.13633376,0.0,0.26203278,0.37232023,0.0,0.1017982,0.06269641,0.33029056,0.16653292,0.39746752,0.2452588,0.09218626,0.17786202
TCGA-ED-A5KG-01A,0.10264047,0.01995672,0.0726352,0.03826591,0.43349952,0.5115989,0.069808155,0.35393286,0.06349763,0.0,0.0,0.40651762,0.053203806,0.24125297,0.048902392,0.4035148,0.044781815,0.087120265,0.18422098,0.0,0.24084352,0.17437972,0.0,0.05377552,0.13657546,0.28921732,0.50125116,0.18831147,0.1362931,0.088683896,0.0
TCGA-ED-A627-01A,0.28749207,0.03497366,0.020068211,0.0,0.2596918,0.47634012,0.015954506,0.027782274,0.0,0.0,0.0,0.27988222,0.19607785,0.15869942,0.0,0.3848535,0.094193116,0.12571433,0.08292014,0.0,0.37191552,0.31926748,0.0,0.12113233,0.044517584,0.42874694,0.25415495,0.20508672,0.19699414,0.039560895,0.066904955
TCGA-ED-A66X-01A,0.30510405,0.19448805,0.0,0.033938535,0.37594798,0.32993326,0.16699252,0.060999513,0.0,0.0,0.0,0.52813935,0.16210838,0.40656367,0.15724939,0.29867208,0.15244445,0.23216811,0.08452471,0.0,0.21915427,0.3198594,0.0,0.123015754,0.009185807,0.24681695,0.24693188,0.3326349,0.19433069,0.1391317,0.18016414
TCGA-ED-A66Y-01A,0.4141888,0.19092962,0.05363726,0.0,0.19026448,0.0031944965,0.08271056,0.6063008,0.0,0.0,0.0,0.66221327,0.113117546,0.7583433,0.35842255,0.21068923,0.16327304,0.3296462,0.20437977,0.0,0.2780431,0.65903574,0.0,0.03130993,0.2012174,0.056402043,0.21527565,0.71619445,0.56925696,0.42281184,0.38951874
TCGA-ED-A7PX-01A,0.34971505,0.15149646,0.34109968,0.019189507,0.2738312,0.14480734,0.32702425,0.31396273,0.0,0.0,0.0,0.4123618,0.0,0.47254032,0.13765346,0.266564,0.24529156,0.26515418,0.0037739207,0.0,0.50653577,0.57253647,0.0,0.0,0.20402902,0.39295343,0.16619723,0.31598967,0.35464942,0.36626583,0.26073712
TCGA-ED-A7PY-01A,0.38394722,0.13467683,0.001781411,0.0,0.11120703,0.09153582,0.022119792,0.3670322,0.0,0.0,0.0,0.6482455,0.20294514,0.6410611,0.27396762,0.31378242,0.23231257,0.1474842,0.19228834,0.0,0.2510408,0.55935895,0.0,0.16891737,0.20641728,0.0965845,0.46700555,0.6223701,0.3552749,0.048704814,0.28867438
TCGA-ED-A7PZ-01A,0.1762896,0.26523986,0.101627596,0.17452672,0.26770627,0.0,0.02555819,0.0200656,0.24796796,0.0,0.0,0.7431601,0.14485936,0.41421244,0.17233,0.015417052,0.16948028,0.7037689,0.047445375,0.10177376,0.0,0.5677202,0.7707156,0.0,0.06658046,0.09020709,0.024207976,0.05024532,0.3134071,0.25422037,0.4226855
TCGA-ED-A7XO-01A,0.18912593,0.0,0.0,0.078993395,0.16080518,0.3628267,0.0,0.0,0.0,0.0,0.3305003,0.52220553,0.14497383,0.12191465,0.024227941,0.23733918,0.07106139,0.2522654,0.033440933,0.0,0.16791019,0.43968844,0.21066505,0.16379122,0.041611042,0.40263546,0.042175177,0.064072445,0.29751378,0.0,0.18546242
TCGA-ED-A7XP-01A,0.37718892,0.0988905,0.0,0.0,0.15403928,0.31060988,0.08765318,0.41375905,0.0,0.0,0.0,0.45752105,0.17125921,0.50904626,0.028564949,0.2789233,0.19840439,0.05755993,0.14279237,0.0,0.12140943,0.48646146,0.0,0.13962412,0.0065861326,0.7452686,0.17422366,0.2916666,0.13330053,0.12681569,0.29940882
TCGA-ED-A82E-01A,0.21092232,0.16946897,0.4640892,0.0,0.26143155,0.088806756,0.24340035,0.26441827,0.0,0.0,0.0,0.18398088,0.17215624,0.55588996,0.0,0.40980676,0.0125453025,0.0,0.51807094,0.0,0.5432089,0.68492216,0.0,0.16909495,0.35631403,0.1871641,0.15175761,0.72952247,0.25798845,0.3065028,0.14943792
