,0,1,cancer_type
TCGA-61-1736-01B-01R-1568-13,21.441626,-7.2620616,TCGA-OV
TCGA-23-1109-01A-01R-1564-13,19.414148,-5.543347,TCGA-OV
TCGA-24-0970-01B-01R-1565-13,23.8718,-6.0344973,TCGA-OV
TCGA-24-1549-01A-01R-1566-13,21.069937,-2.30949,TCGA-OV
TCGA-29-1703-01A-01R-1567-13,20.739502,-3.1699948,TCGA-OV
TCGA-25-1633-01A-01R-1566-13,21.316114,-1.4008087,TCGA-OV
TCGA-59-2363-01A-01R-1569-13,23.79918,-3.4500694,TCGA-OV
TCGA-24-1924-01A-01R-1567-13,19.787561,-2.1822958,TCGA-OV
TCGA-24-1430-01A-01R-1566-13,20.924475,-6.526563,TCGA-OV
TCGA-23-1030-01A-02R-1564-13,18.33368,-5.2474957,TCGA-OV
TCGA-20-1682-01A-01R-1564-13,19.49133,-2.6369083,TCGA-OV
TCGA-61-1737-01A-01R-1567-13,19.785898,-4.2435217,TCGA-OV
TCGA-29-2414-01A-02R-1569-13,22.142014,-2.4999695,TCGA-OV
TCGA-13-1483-01A-01R-1565-13,18.729166,-5.09314,TCGA-OV
TCGA-61-2097-01A-02R-1568-13,19.836,-4.915773,TCGA-OV
TCGA-13-0906-01A-01R-1564-13,20.922678,-1.7768264,TCGA-OV
TCGA-25-1321-01A-01R-1565-13,22.930153,-4.841787,TCGA-OV
TCGA-25-2409-01A-01R-1569-13,21.309725,-5.840142,TCGA-OV
TCGA-25-2401-01A-01R-1569-13,19.445307,-2.844005,TCGA-OV
TCGA-36-1576-01A-01R-1566-13,20.396244,-1.5338224,TCGA-OV
TCGA-61-1919-01A-01R-1568-13,20.127865,-1.5014751,TCGA-OV
TCGA-61-2104-01A-01R-1568-13,21.78296,-5.65633,TCGA-OV
TCGA-23-2077-01A-01R-1568-13,21.498419,-2.8551395,TCGA-OV
TCGA-29-1769-01A-01R-1567-13,18.013205,-3.3080916,TCGA-OV
TCGA-29-1762-01A-01R-1567-13,23.599052,-2.9254718,TCGA-OV
TCGA-04-1365-01A-01R-1565-13,23.028635,-5.2044296,TCGA-OV
TCGA-59-2348-01A-01R-1569-13,20.468712,-4.5724454,TCGA-OV
TCGA-24-1435-01A-01R-1566-13,19.903168,-4.037254,TCGA-OV
TCGA-59-A5PD-01A-11R-A406-31,24.183426,-4.153637,TCGA-OV
TCGA-24-1616-01A-01R-1566-13,18.646137,-2.6873827,TCGA-OV
TCGA-29-1693-01A-01R-1567-13,18.9442,-5.0195403,TCGA-OV
TCGA-04-1332-01A-01R-1564-13,23.861588,-7.1742024,TCGA-OV
TCGA-61-2000-01A-01R-1568-13,21.139706,-3.3667872,TCGA-OV
TCGA-36-1570-01A-01R-1566-13,22.710009,-4.4427204,TCGA-OV
TCGA-13-0804-01A-01R-1564-13,17.818636,-4.708725,TCGA-OV
TCGA-25-1329-01A-01R-1565-13,22.72554,-6.8605976,TCGA-OV
TCGA-24-1434-01A-01R-1566-13,21.469288,-4.209282,TCGA-OV
TCGA-24-1928-01A-01R-1567-13,22.01702,-6.715826,TCGA-OV
TCGA-09-0369-01A-01R-1564-13,23.538126,-3.198018,TCGA-OV
TCGA-25-1631-01A-01R-1569-13,20.560051,-3.4713237,TCGA-OV
TCGA-13-1410-01A-01R-1565-13,20.938433,-4.012252,TCGA-OV
TCGA-24-1845-01A-01R-1567-13,19.820452,-6.1860156,TCGA-OV
TCGA-13-1485-01A-02R-1565-13,20.5757,-7.8058815,TCGA-OV
TCGA-29-1783-01A-01R-1567-13,21.83263,-3.255784,TCGA-OV
TCGA-04-1514-01A-01R-1566-13,24.035292,-4.4260263,TCGA-OV
TCGA-04-1356-01A-01R-1569-13,18.960865,-6.547507,TCGA-OV
TCGA-61-1998-01A-01R-1568-13,19.68153,-4.5567293,TCGA-OV
TCGA-24-1843-01A-01R-1567-13,20.653381,-2.1107543,TCGA-OV
TCGA-04-1648-01A-01R-1567-13,22.546762,-5.103861,TCGA-OV
TCGA-5X-AA5U-01A-11R-A406-31,24.384878,-4.8359165,TCGA-OV
TCGA-29-1694-01A-01R-1567-13,20.260902,-5.3327103,TCGA-OV
TCGA-13-1408-01A-01R-1565-13,23.3472,-6.4747167,TCGA-OV
TCGA-24-2033-01A-01R-1568-13,21.98185,-4.357956,TCGA-OV
TCGA-61-2092-01A-01R-1568-13,21.07102,-1.9675982,TCGA-OV
TCGA-29-1695-01A-01R-1567-13,21.215115,-3.9909399,TCGA-OV
TCGA-23-1809-01A-01R-1566-13,23.635902,-4.129242,TCGA-OV
TCGA-24-1474-01A-01R-1566-13,23.813515,-4.355121,TCGA-OV
TCGA-13-0913-02A-01R-1564-13,17.470444,-1.5717411,TCGA-OV
TCGA-61-2012-01A-01R-1568-13,20.669743,-1.5771046,TCGA-OV
TCGA-24-2262-01A-01R-1568-13,22.05264,-7.6093907,TCGA-OV
TCGA-20-1687-01A-01R-1566-13,18.295315,-2.0921664,TCGA-OV
TCGA-13-1506-01A-01R-1565-13,20.266794,-1.2321618,TCGA-OV
TCGA-13-1404-01A-01R-1565-13,20.559996,-5.0734205,TCGA-OV
TCGA-25-1632-01A-01R-1566-13,22.305893,-3.1199553,TCGA-OV
TCGA-13-1492-01A-01R-1565-13,24.195442,-4.3008842,TCGA-OV
TCGA-25-2400-01A-01R-1569-13,21.62835,-2.4612384,TCGA-OV
TCGA-13-1499-01A-01R-1565-13,23.727255,-6.6876516,TCGA-OV
TCGA-29-A5NZ-01A-11R-A406-31,24.260927,-4.7726254,TCGA-OV
TCGA-29-1710-01A-02R-1567-13,21.577677,-4.503296,TCGA-OV
TCGA-09-2048-01A-01R-1568-13,23.688902,-3.169609,TCGA-OV
TCGA-13-0730-01A-01R-1564-13,23.666637,-2.9709716,TCGA-OV
TCGA-61-1911-01A-01R-1567-13,18.53511,-1.817929,TCGA-OV
TCGA-04-1331-01A-01R-1569-13,20.44935,-7.5259466,TCGA-OV
TCGA-13-0887-01A-01R-1564-13,18.128023,-3.485879,TCGA-OV
TCGA-13-0897-01A-01R-1564-13,17.877628,-1.7269143,TCGA-OV
TCGA-25-1315-01A-01R-1565-13,22.717701,-3.3217525,TCGA-OV
TCGA-04-1357-01A-01R-1565-13,19.758358,-2.569682,TCGA-OV
TCGA-61-2110-01A-01R-1568-13,20.299826,-6.3243146,TCGA-OV
TCGA-24-1467-01A-01R-1566-13,20.669928,-7.157715,TCGA-OV
TCGA-61-1910-01A-01R-1567-13,21.423435,-7.954434,TCGA-OV
TCGA-29-1690-01A-01R-1566-13,19.240795,-4.8730235,TCGA-OV
TCGA-13-0891-01A-01R-1564-13,17.40892,-2.9249926,TCGA-OV
TCGA-13-0923-01A-01R-1564-13,17.712069,-2.8939755,TCGA-OV
TCGA-24-1603-01A-01R-1566-13,21.138931,-3.444471,TCGA-OV
TCGA-09-1673-01A-01R-1566-13,23.482225,-5.210694,TCGA-OV
TCGA-13-1489-02A-01R-1565-13,19.657759,-1.5646435,TCGA-OV
TCGA-04-1364-01A-01R-1565-13,23.70135,-3.2430785,TCGA-OV
TCGA-13-1496-01A-01R-1565-13,19.44681,-1.2230071,TCGA-OV
TCGA-13-1489-01A-01R-1565-13,19.706957,-1.548096,TCGA-OV
TCGA-20-1686-01A-01R-1566-13,17.650023,-2.8119314,TCGA-OV
TCGA-25-2398-01A-01R-1569-13,22.010788,-4.866668,TCGA-OV
TCGA-13-1477-01A-01R-1565-13,19.000454,-6.977988,TCGA-OV
TCGA-04-1341-01A-01R-1564-13,17.633972,-3.3990946,TCGA-OV
TCGA-20-1683-01A-01R-1566-13,22.797037,-6.9190593,TCGA-OV
TCGA-24-2267-01A-01R-1568-13,21.628149,-5.976775,TCGA-OV
TCGA-13-1495-01A-01R-1565-13,18.304752,-4.9929423,TCGA-OV
TCGA-13-1411-01A-01R-1565-13,21.613363,-4.1690903,TCGA-OV
TCGA-61-2113-01A-01R-1568-13,22.905777,-7.031855,TCGA-OV
TCGA-09-2045-01A-01R-1568-13,21.37105,-7.9041276,TCGA-OV
TCGA-23-1111-01A-01R-1567-13,20.780146,-6.639319,TCGA-OV
TCGA-61-2002-01A-01R-1568-13,20.381733,-3.7780573,TCGA-OV
TCGA-24-1560-01A-01R-1566-13,22.34527,-3.376655,TCGA-OV
TCGA-25-1870-01A-01R-1567-13,20.701855,-6.5937123,TCGA-OV
TCGA-13-0888-01A-01R-1564-13,18.737528,-6.7187457,TCGA-OV
TCGA-23-1120-01A-02R-1565-13,22.67202,-6.3544374,TCGA-OV
TCGA-31-1950-01A-01R-1568-13,22.27791,-5.521699,TCGA-OV
TCGA-24-2281-01A-01R-1568-13,23.453173,-6.1000676,TCGA-OV
TCGA-13-0766-01A-02R-1564-13,17.591349,-1.5679625,TCGA-OV
TCGA-29-1766-01A-01R-1567-13,18.275305,-1.3148232,TCGA-OV
TCGA-04-1362-01A-01R-1565-13,22.274277,-5.806747,TCGA-OV
TCGA-24-0968-01A-01R-1569-13,18.047253,-3.4202752,TCGA-OV
TCGA-24-1422-01A-01R-1565-13,23.150965,-6.2299232,TCGA-OV
TCGA-29-1707-02A-01R-1567-13,21.297043,-7.271303,TCGA-OV
TCGA-25-1326-01A-01R-1565-13,22.541136,-6.6939654,TCGA-OV
TCGA-25-1312-01A-01R-1565-13,22.096617,-4.5606413,TCGA-OV
TCGA-24-2026-01A-01R-1567-13,21.200151,-2.1675456,TCGA-OV
TCGA-31-1956-01A-01R-1568-13,19.51767,-2.838169,TCGA-OV
TCGA-13-1510-01A-02R-1565-13,18.325281,-4.9894495,TCGA-OV
TCGA-13-0920-01A-01R-1564-13,19.898748,-1.3973404,TCGA-OV
TCGA-23-1026-01B-01R-1569-13,19.110216,-3.3612108,TCGA-OV
TCGA-36-1571-01A-01R-1566-13,22.862837,-3.7295008,TCGA-OV
TCGA-24-0966-01A-01R-1564-13,18.07279,-3.026731,TCGA-OV
TCGA-13-0905-01B-01R-1565-13,19.906595,-4.1411533,TCGA-OV
TCGA-61-1725-01A-01R-1567-13,18.063272,-2.0525868,TCGA-OV
TCGA-31-1944-01A-01R-1568-13,21.18299,-3.9302197,TCGA-OV
TCGA-61-2109-01A-01R-1568-13,20.91344,-6.7371836,TCGA-OV
TCGA-29-2428-01A-01R-1569-13,19.800646,-2.1708758,TCGA-OV
TCGA-13-0911-01A-01R-1564-13,18.190916,-2.5761204,TCGA-OV
TCGA-61-1900-01A-01R-1567-13,23.717108,-3.4581583,TCGA-OV
TCGA-13-0762-01A-01R-1564-13,19.328104,-6.726328,TCGA-OV
TCGA-24-1417-01A-01R-1565-13,20.61845,-4.510828,TCGA-OV
TCGA-57-1582-01A-01R-1566-13,21.415203,-2.6729972,TCGA-OV
TCGA-24-1565-01A-01R-1566-13,20.582214,-6.7634254,TCGA-OV
TCGA-24-1842-01A-01R-1567-13,20.491634,-4.2990985,TCGA-OV
TCGA-29-1781-01A-01R-1567-13,19.41872,-2.159609,TCGA-OV
TCGA-24-1552-01A-01R-1566-13,19.74645,-3.3414514,TCGA-OV
TCGA-29-1701-01A-01R-1567-13,19.47055,-1.5146495,TCGA-OV
TCGA-25-2392-01A-01R-1569-13,22.276583,-5.6349573,TCGA-OV
TCGA-24-1847-01A-01R-1566-13,21.111921,-5.303471,TCGA-OV
TCGA-23-1118-01A-01R-1564-13,18.701794,-6.5005493,TCGA-OV
TCGA-09-1668-01B-01R-1566-13,22.19928,-6.8976283,TCGA-OV
TCGA-09-1662-01A-01R-1566-13,21.117624,-6.475876,TCGA-OV
TCGA-09-2044-01B-01R-1568-13,19.413475,-1.9288354,TCGA-OV
TCGA-59-2354-01A-01R-1569-13,22.35196,-5.661663,TCGA-OV
TCGA-24-1418-01A-01R-1565-13,22.38791,-4.319918,TCGA-OV
TCGA-25-1634-01A-01R-1566-13,16.918219,-3.8441687,TCGA-OV
TCGA-23-1119-01A-02R-1565-13,19.408531,-1.4801033,TCGA-OV
TCGA-13-0900-01B-01R-1565-13,18.698015,-4.8351073,TCGA-OV
TCGA-13-0714-01A-01R-1564-13,18.634903,-4.3309536,TCGA-OV
TCGA-23-1028-01A-01R-1564-13,17.882832,-2.3902109,TCGA-OV
TCGA-23-1029-01B-01R-1567-13,22.974804,-4.8108926,TCGA-OV
TCGA-24-1103-01A-01R-1565-13,21.141605,-2.5711768,TCGA-OV
TCGA-13-0883-01A-02R-1569-13,20.669292,-7.8501005,TCGA-OV
TCGA-30-1866-01A-02R-1568-13,17.944866,-2.6168883,TCGA-OV
TCGA-09-2053-01C-01R-1568-13,18.696705,-6.483695,TCGA-OV
TCGA-04-1536-01A-01R-1566-13,18.043634,-3.6195626,TCGA-OV
TCGA-59-2351-01A-01R-1569-13,20.721548,-2.0689454,TCGA-OV
TCGA-57-1586-01A-02R-1567-13,22.575941,-4.975491,TCGA-OV
TCGA-24-1558-01A-01R-1566-13,23.1811,-4.6350927,TCGA-OV
TCGA-24-1846-01A-01R-1567-13,21.567583,-7.078369,TCGA-OV
TCGA-09-1659-01B-01R-1564-13,18.925398,-5.2208943,TCGA-OV
TCGA-13-1497-01A-01R-1565-13,20.318975,-1.7915514,TCGA-OV
TCGA-24-2020-01A-01R-1567-13,24.23077,-3.7045743,TCGA-OV
TCGA-10-0928-01A-02R-1564-13,20.995459,-3.037057,TCGA-OV
TCGA-25-1318-01A-01R-1565-13,21.492523,-7.7264194,TCGA-OV
TCGA-29-2425-01A-01R-1569-13,21.455997,-2.3470175,TCGA-OV
TCGA-25-1322-01A-01R-1565-13,21.754854,-7.0151167,TCGA-OV
TCGA-24-1104-01A-01R-1565-13,20.2269,-5.6199765,TCGA-OV
TCGA-25-1313-01A-01R-1565-13,22.12005,-5.0185876,TCGA-OV
TCGA-24-1923-01A-01R-1567-13,20.06634,-7.1281,TCGA-OV
TCGA-24-1470-01A-01R-1566-13,22.315453,-6.7836056,TCGA-OV
TCGA-24-1844-01A-01R-1567-13,22.342278,-3.4075494,TCGA-OV
TCGA-24-2261-01A-01R-1568-13,23.119612,-6.456269,TCGA-OV
TCGA-36-1577-01A-01R-1566-13,23.697887,-3.2052007,TCGA-OV
TCGA-24-1553-01A-01R-1566-13,21.287817,-4.1096134,TCGA-OV
TCGA-24-1423-01A-01R-1565-13,22.17303,-5.3688016,TCGA-OV
TCGA-04-1350-01A-01R-1565-13,17.023962,-3.8262832,TCGA-OV
TCGA-13-0765-01A-01R-1564-13,18.241188,-3.522982,TCGA-OV
TCGA-24-1544-01A-01R-1566-13,21.73238,-1.5227578,TCGA-OV
TCGA-2L-AAQL-01A-11R-A38C-07,-9.958685,15.926928,TCGA-PAAD
TCGA-2J-AAB1-01A-11R-A41B-07,-12.555077,14.240561,TCGA-PAAD
TCGA-IB-7886-01A-11R-2156-07,-10.005297,13.497922,TCGA-PAAD
TCGA-IB-A5SO-01A-11R-A32O-07,-10.963733,12.74874,TCGA-PAAD
TCGA-2J-AABO-01A-21R-A41B-07,-13.283533,14.285639,TCGA-PAAD
TCGA-IB-7897-01A-21R-2204-07,-10.354709,12.364348,TCGA-PAAD
TCGA-IB-7645-01A-22R-2204-07,-10.32174,13.119045,TCGA-PAAD
TCGA-IB-7889-01A-11R-2156-07,-9.253382,14.915106,TCGA-PAAD
TCGA-2J-AABR-01A-11R-A41B-07,-11.759999,13.0894,TCGA-PAAD
TCGA-HZ-8317-01A-11R-2404-07,-10.110543,12.839426,TCGA-PAAD
TCGA-3A-A9I9-01A-11R-A38C-07,-11.907357,14.5234,TCGA-PAAD
TCGA-IB-7890-01A-12R-2204-07,-8.524254,13.645546,TCGA-PAAD
TCGA-2J-AABF-01A-31R-A41B-07,-12.046018,14.232894,TCGA-PAAD
TCGA-FB-A5VM-01A-11R-A32O-07,-8.385912,15.060994,TCGA-PAAD
TCGA-IB-AAUR-01A-21R-A38C-07,-10.927305,11.835979,TCGA-PAAD
TCGA-H8-A6C1-01A-11R-A32O-07,-11.822193,15.695571,TCGA-PAAD
TCGA-HV-A5A5-01A-11R-A26U-07,-12.581087,13.442639,TCGA-PAAD
TCGA-IB-8127-01A-11R-2404-07,-9.651778,12.457588,TCGA-PAAD
TCGA-FB-AAPS-01A-12R-A39D-07,-11.318219,12.613568,TCGA-PAAD
TCGA-Z5-AAPL-01A-12R-A41B-07,-10.086106,7.0419345,TCGA-PAAD
TCGA-HZ-8003-01A-21R-2204-07,-10.345822,13.001247,TCGA-PAAD
TCGA-FB-AAQ0-01A-31R-A41B-07,-12.5947485,15.827169,TCGA-PAAD
TCGA-2L-AAQA-01A-21R-A38C-07,-12.455057,15.86432,TCGA-PAAD
TCGA-IB-7887-01A-11R-2156-07,-11.31536,15.481283,TCGA-PAAD
TCGA-IB-AAUQ-01A-22R-A41I-07,-12.332975,14.341069,TCGA-PAAD
TCGA-IB-A5SP-01A-11R-A32O-07,-11.738566,15.474492,TCGA-PAAD
TCGA-FB-AAQ3-01A-11R-A41B-07,-10.241112,15.968793,TCGA-PAAD
TCGA-HZ-7920-01A-11R-2204-07,-10.437231,12.370821,TCGA-PAAD
TCGA-OE-A75W-01A-12R-A32O-07,-10.148851,15.932502,TCGA-PAAD
TCGA-2J-AABU-01A-11R-A41B-07,-13.545467,14.209618,TCGA-PAAD
TCGA-YB-A89D-01A-12R-A36G-07,-10.979917,14.173088,TCGA-PAAD
TCGA-US-A774-01A-21R-A32O-07,-10.6454,13.427512,TCGA-PAAD
TCGA-3A-A9IB-01A-21R-A39D-07,-10.755826,14.732868,TCGA-PAAD
TCGA-IB-A5SS-01A-11R-A32O-07,-8.597514,13.748301,TCGA-PAAD
TCGA-2J-AABI-01A-12R-A41B-07,2.8293552,9.875611,TCGA-PAAD
TCGA-HV-A7OL-01A-11R-A33R-07,-9.903587,15.890274,TCGA-PAAD
TCGA-LB-A9Q5-01A-11R-A39D-07,-13.031017,12.759585,TCGA-PAAD
TCGA-HZ-A49H-01A-11R-A26U-07,-9.245291,14.850128,TCGA-PAAD
TCGA-HZ-8637-01A-11R-2404-07,-9.6706,12.025176,TCGA-PAAD
TCGA-HZ-7919-01A-11R-2156-07,-10.020237,13.553426,TCGA-PAAD
TCGA-IB-AAUV-01A-11R-A38C-07,-10.862743,11.9094515,TCGA-PAAD
TCGA-IB-7888-01A-11R-2156-07,-9.993137,13.073829,TCGA-PAAD
TCGA-US-A77E-01A-11R-A32O-07,-11.722787,16.029669,TCGA-PAAD
TCGA-IB-AAUM-01A-11R-A37L-07,-11.510825,13.625169,TCGA-PAAD
TCGA-IB-AAUN-01A-12R-A38C-07,-11.2656765,14.128075,TCGA-PAAD
TCGA-2J-AABA-01A-21R-A41B-07,-12.416371,14.047376,TCGA-PAAD
TCGA-FB-AAQ6-01A-11R-A41B-07,-13.530251,14.498453,TCGA-PAAD
TCGA-HZ-7922-01A-11R-2156-07,-10.025244,13.487747,TCGA-PAAD
TCGA-YY-A8LH-01A-11R-A36G-07,-11.581353,15.910211,TCGA-PAAD
TCGA-IB-7651-01A-11R-2156-07,-10.161645,13.568228,TCGA-PAAD
TCGA-HV-A5A3-11A-11R-A26U-07,-12.748788,13.350139,TCGA-PAAD
TCGA-3E-AAAY-01A-11R-A38C-07,-11.616734,13.741255,TCGA-PAAD
TCGA-H6-8124-01A-11R-2404-07,-11.397992,15.700508,TCGA-PAAD
TCGA-FB-A4P5-01A-11R-A26U-07,-9.34387,14.800043,TCGA-PAAD
TCGA-S4-A8RM-01A-11R-A37L-07,-12.1864195,15.837235,TCGA-PAAD
TCGA-S4-A8RO-01A-12R-A37L-07,-11.572118,15.260913,TCGA-PAAD
TCGA-Q3-AA2A-01A-11R-A37L-07,-12.623901,15.60164,TCGA-PAAD
TCGA-IB-AAUS-01A-12R-A38C-07,-11.100902,12.649711,TCGA-PAAD
TCGA-HZ-7289-01A-11R-2156-07,10.043729,28.929354,TCGA-PAAD
TCGA-HV-A5A6-01A-11R-A26U-07,-11.441356,15.010568,TCGA-PAAD
TCGA-S4-A8RP-01A-11R-A36G-07,-11.952959,14.826207,TCGA-PAAD
TCGA-L1-A7W4-01A-12R-A36G-07,7.8565197,12.380988,TCGA-PAAD
TCGA-Q3-A5QY-01A-12R-A32O-07,-10.926685,11.170485,TCGA-PAAD
TCGA-3A-A9IC-01A-11R-A38C-07,-11.477889,14.96652,TCGA-PAAD
TCGA-3A-A9IS-01A-21R-A39D-07,-20.452513,-21.799137,TCGA-PAAD
TCGA-FB-A545-01A-11R-A26U-07,-13.23017,15.009552,TCGA-PAAD
TCGA-HZ-8638-01A-11R-2404-07,-9.730346,12.273457,TCGA-PAAD
TCGA-IB-7652-01A-11R-2156-07,-10.014248,13.423853,TCGA-PAAD
TCGA-3A-A9IH-01A-12R-A39D-07,-11.823668,14.713821,TCGA-PAAD
TCGA-HZ-8636-01A-21R-2404-07,-9.667845,12.489431,TCGA-PAAD
TCGA-2L-AAQI-01A-12R-A39D-07,-11.817381,14.807099,TCGA-PAAD
TCGA-HZ-A9TJ-06A-11R-A41B-07,-12.096648,15.199803,TCGA-PAAD
TCGA-HV-A5A3-01A-11R-A26U-07,-13.3671,14.635392,TCGA-PAAD
TCGA-2J-AABK-01A-31R-A41B-07,-11.827044,13.997415,TCGA-PAAD
TCGA-HZ-A9TJ-01A-11R-A41I-07,-12.443264,14.793505,TCGA-PAAD
TCGA-IB-8126-01A-11R-2404-07,-10.106254,12.519607,TCGA-PAAD
TCGA-3A-A9IV-01A-11R-A41B-07,-20.393864,-21.816809,TCGA-PAAD
TCGA-HZ-A49G-01A-11R-A26U-07,-12.555326,13.679321,TCGA-PAAD
TCGA-2L-AAQE-01A-11R-A39D-07,-12.357182,14.590737,TCGA-PAAD
TCGA-HV-A5A4-01A-11R-A26U-07,-12.763456,14.089891,TCGA-PAAD
TCGA-IB-7644-01A-11R-2156-07,-9.725232,13.662077,TCGA-PAAD
TCGA-LB-A8F3-01A-11R-A36G-07,-9.9860735,15.815302,TCGA-PAAD
TCGA-PZ-A5RE-01A-11R-A32O-07,-10.911496,15.140979,TCGA-PAAD
TCGA-FB-AAQ1-01A-12R-A41B-07,-12.846031,14.352827,TCGA-PAAD
TCGA-3A-A9IJ-01A-11R-A39D-07,-22.426088,-18.124031,TCGA-PAAD
TCGA-LB-A7SX-01A-11R-A33R-07,-11.029793,15.80827,TCGA-PAAD
TCGA-HZ-A8P1-01A-11R-A37L-07,-12.414186,15.72655,TCGA-PAAD
TCGA-2J-AAB6-01A-11R-A41B-07,-13.641284,14.492076,TCGA-PAAD
TCGA-US-A77G-01A-11R-A32O-07,-12.253892,15.6457615,TCGA-PAAD
TCGA-HV-AA8V-01A-11R-A41B-07,-12.281265,14.177023,TCGA-PAAD
TCGA-US-A776-01A-13R-A33R-07,16.47488,30.332584,TCGA-PAAD
TCGA-XD-AAUH-01A-42R-A41B-07,-11.329259,12.754215,TCGA-PAAD
TCGA-3A-A9IX-01A-11R-A41B-07,-11.136893,13.241281,TCGA-PAAD
TCGA-3A-A9IL-01A-11R-A38C-07,-20.466764,-21.814442,TCGA-PAAD
TCGA-IB-AAUW-01A-12R-A38C-07,-10.073016,12.397895,TCGA-PAAD
TCGA-FB-A78T-01A-12R-A32O-07,-11.925035,15.556484,TCGA-PAAD
TCGA-XN-A8T3-01A-11R-A36G-07,-11.815883,14.497879,TCGA-PAAD
TCGA-XN-A8T5-01A-12R-A36G-07,-11.065389,12.543549,TCGA-PAAD
TCGA-IB-A7LX-01A-12R-A36G-07,-11.718873,16.023058,TCGA-PAAD
TCGA-3E-AAAZ-01A-11R-A38C-07,-11.037198,14.293193,TCGA-PAAD
TCGA-US-A779-01A-11R-A32O-07,-10.898951,15.900243,TCGA-PAAD
TCGA-YB-A89D-11A-11R-A36G-07,-10.643834,14.307406,TCGA-PAAD
TCGA-3A-A9I7-01A-21R-A38C-07,-11.144716,13.790454,TCGA-PAAD
TCGA-F2-A44H-01A-11R-A26U-07,-13.36953,12.7603855,TCGA-PAAD
TCGA-2J-AABV-01A-12R-A41B-07,-27.931536,12.524438,TCGA-PAAD
TCGA-2J-AAB4-01A-12R-A41B-07,-12.3289585,14.439153,TCGA-PAAD
TCGA-IB-7885-01A-11R-2156-07,-10.673775,13.548074,TCGA-PAAD
TCGA-IB-7891-01A-11R-2204-07,-9.646239,13.350608,TCGA-PAAD
TCGA-F2-6880-01A-11R-2156-07,-13.338704,12.399907,TCGA-PAAD
TCGA-HZ-8001-01A-11R-2204-07,-9.124054,14.839602,TCGA-PAAD
TCGA-HZ-A77O-01A-11R-A33R-07,-10.687365,15.125281,TCGA-PAAD
TCGA-IB-A6UF-01A-23R-A33R-07,-11.653985,16.04862,TCGA-PAAD
TCGA-IB-7654-01A-11R-2156-07,-9.843021,13.514616,TCGA-PAAD
TCGA-XD-AAUL-01A-21R-A39D-07,-12.325526,14.350896,TCGA-PAAD
TCGA-3A-A9IO-01A-11R-A38C-07,-20.456581,-21.8054,TCGA-PAAD
TCGA-HZ-7926-01A-11R-2156-07,-10.547637,13.79079,TCGA-PAAD
TCGA-XD-AAUI-01A-42R-A41B-07,-11.928311,14.435593,TCGA-PAAD
TCGA-IB-AAUT-01A-11R-A37L-07,-11.254388,13.271152,TCGA-PAAD
TCGA-F2-A7TX-01A-33R-A38C-07,-9.908885,13.953936,TCGA-PAAD
TCGA-3A-A9IU-01A-11R-A39D-07,-11.48052,15.734749,TCGA-PAAD
TCGA-2J-AABP-01A-11R-A41B-07,-10.094826,3.0998666,TCGA-PAAD
TCGA-3A-A9J0-01A-11R-A41B-07,-12.526024,14.472179,TCGA-PAAD
TCGA-IB-7893-01A-11R-2204-07,-8.486571,13.67038,TCGA-PAAD
TCGA-2J-AABE-01A-12R-A41B-07,-12.665982,14.40621,TCGA-PAAD
TCGA-HZ-7918-01A-11R-2156-07,-9.741106,13.226862,TCGA-PAAD
TCGA-RB-A7B8-01A-12R-A33R-07,-11.469616,15.272721,TCGA-PAAD
TCGA-2L-AAQJ-01A-12R-A39D-07,-11.501497,14.524075,TCGA-PAAD
TCGA-F2-7276-01A-11R-2156-07,-10.454533,12.912881,TCGA-PAAD
TCGA-IB-A5SQ-01A-11R-A32O-07,-9.738938,14.323295,TCGA-PAAD
TCGA-F2-A44G-01A-11R-A26U-07,-13.350145,15.231521,TCGA-PAAD
TCGA-3A-A9I5-01A-11R-A38C-07,-9.901125,15.923769,TCGA-PAAD
TCGA-F2-A8YN-01A-11R-A37L-07,-11.474816,15.254358,TCGA-PAAD
TCGA-US-A77J-01A-11R-A32O-07,-9.100827,14.852362,TCGA-PAAD
TCGA-HV-AA8X-01A-11R-A39D-07,-12.513977,15.208471,TCGA-PAAD
TCGA-YH-A8SY-01A-11R-A37L-07,-11.324062,15.113697,TCGA-PAAD
TCGA-2J-AAB9-01A-11R-A41B-07,-13.198557,12.861809,TCGA-PAAD
TCGA-IB-AAUO-01A-12R-A38C-07,-12.37626,15.785646,TCGA-PAAD
TCGA-HZ-A4BH-01A-11R-A26U-07,-12.736481,14.087777,TCGA-PAAD
TCGA-RB-AA9M-01A-11R-A39D-07,-11.694595,14.301595,TCGA-PAAD
TCGA-F2-7273-01A-11R-2156-07,-10.290419,12.805982,TCGA-PAAD
TCGA-IB-7649-01A-11R-2156-07,-9.434645,13.427047,TCGA-PAAD
TCGA-HV-A7OP-01A-11R-A33R-07,-5.0382843,8.8088255,TCGA-PAAD
TCGA-FB-AAPZ-01A-11R-A41B-07,-13.067114,14.567098,TCGA-PAAD
TCGA-HZ-7923-01A-12R-2156-07,-10.734188,12.065664,TCGA-PAAD
TCGA-M8-A5N4-01A-11R-A26U-07,-13.067143,14.97745,TCGA-PAAD
TCGA-IB-7646-01A-11R-2156-07,-8.51185,13.715523,TCGA-PAAD
TCGA-H6-A45N-01A-11R-A26U-07,-12.583088,13.655494,TCGA-PAAD
